"iso2_o","iso2_d","year","p"
"AUT","NOR",2008,0.0353
"AUT","NZL",2006,0.2332
"AUT","NZL",2008,0.0476
"AUT","NZL",2014,0.4504
"AUT","NZL",2018,0.8318
"AUT","NZL",2012,0.0125
"AUT","OMN",2010,0.4642
"AUT","OMN",2008,0.8387
"AUT","OMN",2004,0.2986
"AUT","PAK",2004,0.5304
"AUT","PAK",2010,0.8701
"AUT","PAK",2014,0.7646
"AUT","PAN",2016,0.1077
"AUT","PER",2010,0.8392
"AUT","PER",2014,0.0878
"AUT","PHL",2018,0.0485
"AUT","PHL",2016,0.008
"AUT","QAT",2004,0.6256
"AUT","QAT",2010,0.1755
"AUT","QAT",2012,0.6859
"AUT","RUS",2008,0.9447
"AUT","RUS",2004,0.9945
"AUT","RUS",2012,0.9899
"AUT","RUS",2016,0.0538
"AUT","RUS",2010,0.9846
"AUT","RUS",2006,0.5331
"AUT","RUS",2014,0.152
"AUT","RUS",2018,0.5165
"AUT","SAU",2010,0.021
"AUT","SAU",2014,0.2655
"AUT","SAU",2008,0.6715
"AUT","SAU",2016,0.1433
"AUT","SGP",2010,0.407
"AUT","SGP",2016,0.7112
"AUT","SGP",2004,0.3733
"AUT","SGP",2008,0.0698
"AUT","SGP",2012,0.2292
"AUT","SGP",2018,0.0027
"AUT","SGP",2014,0.7056
"AUT","SRB",2008,0.9205
"AUT","SRB",2010,0.8019
"AUT","SRB",2014,0.3443
"AUT","SRB",2018,0.6826
"AUT","SRB",2012,0.9543
"AUT","SRB",2004,0.6705
"AUT","SRB",2006,0.4288
"AUT","SRB",2016,0.3332
"AUT","SYR",2008,0.0
"AUT","THA",2014,0.0826
"AUT","THA",2016,0.6084
"AUT","THA",2010,0.4619
"AUT","THA",2018,0.5578
"AUT","THA",2008,0.0114
"AUT","TUN",2008,0.4563
"AUT","TUN",2006,0.4331
"AUT","TUN",2014,0.0894
"AUT","TUN",2012,0.0
"AUT","TUR",2010,0.0656
"AUT","TUR",2018,0.0202
"AUT","TUR",2012,0.0065
"AUT","TUR",2016,0.423
"AUT","TUR",2008,0.4096
"AUT","TUR",2014,0.0663
"AUT","TUR",2004,0.0059
"AUT","TWN",2014,0.5984
"AUT","TWN",2008,0.7964
"AUT","TWN",2004,0.0339
"AUT","TWN",2018,0.0934
"AUT","TWN",2012,0.3483
"AUT","TZA",2018,0.2324
"AUT","UGA",2008,1.0
"AUT","UKR",2004,0.7833
"AUT","UKR",2012,0.4167
"AUT","UKR",2016,0.4765
"AUT","UKR",2008,0.4239
"AUT","UKR",2010,0.7337
"AUT","UKR",2006,0.7966
"AUT","UKR",2018,0.0543
"AUT","UKR",2014,0.3367
"AUT","USA",2004,0.164
"AUT","USA",2008,0.9393
"AUT","USA",2010,0.1157
"AUT","USA",2012,0.0527
"AUT","USA",2014,0.06
"AUT","USA",2016,0.0025
"AUT","USA",2018,0.0
"AUT","USA",2006,0.5433
"AUT","UZB",2006,0.2228
"AUT","UZB",2008,0.0
"AUT","UZB",2010,0.5386
"AUT","UZB",2012,0.6737
"AUT","UZB",2018,0.0385
"AUT","VNM",2016,0.8801
"AUT","VNM",2006,0.2137
"AUT","VNM",2012,0.1378
"AUT","VNM",2018,0.047
"AUT","VNM",2004,0.0386
"AUT","VNM",2014,0.4103
"AUT","YEM",2006,1.0
"AUT","ZAF",2012,0.5948
"AUT","ZAF",2006,0.3876
"AUT","ZAF",2010,0.5292
"AUT","ZAF",2016,0.6041
"AUT","ZAF",2014,0.184
"AUT","ZAF",2018,0.1257
"AUT","ZWE",2012,0.3271
"BEL","AGO",2012,0.5336
"BEL","AGO",2010,0.1714
"BEL","ALB",2012,1.0
"BEL","AND",2018,0.0
"BEL","ARE",2014,0.9591
"BEL","ARE",2006,0.0487
"BEL","ARE",2008,0.1014
"BEL","ARE",2010,0.2622
"BEL","ARE",2018,0.7412
"BEL","ARE",2004,0.0413
"BEL","ARE",2012,0.6875
"BEL","ARE",2016,0.14
"BEL","ARG",2004,0.2293
"BEL","ARG",2014,0.3421
"BEL","ARG",2012,0.1367
"BEL","ARG",2016,0.0501
"BEL","ARG",2018,0.176
"BEL","ARG",2008,0.0103
"BEL","AUS",2018,0.5587
"BEL","AUS",2006,0.8928
"BEL","AUS",2016,0.2157
"BEL","AUS",2010,0.3149
"BEL","AUS",2008,0.5063
"BEL","AUS",2012,0.0003
"BEL","AZE",2006,0.3544
"BEL","AZE",2010,0.0
"BEL","BHR",2006,0.7506
"BEL","BHR",2004,0.2193
"BEL","BHR",2010,0.2708
"BEL","BIH",2016,0.1558
"BEL","BIH",2014,0.111
"BEL","BLR",2008,0.0624
"BEL","BLR",2018,0.0512
"BEL","BRA",2012,0.1134
"BEL","BRA",2014,0.1351
"BEL","BRA",2016,0.0455
"BEL","BRA",2008,0.21
"BEL","BRA",2010,0.0733
"BEL","BRA",2018,0.1767
"BEL","BRA",2004,0.3267
"BEL","BRA",2006,0.0252
"BEL","BWA",2008,0.8547
"BEL","BWA",2004,1.0
"BEL","BWA",2012,1.0
"BEL","CAN",2004,0.0257
"BEL","CAN",2006,0.1277
"BEL","CAN",2008,0.0118
"BEL","CAN",2016,0.0872
"BEL","CAN",2018,0.9143
"BEL","CAN",2010,0.2308
"BEL","CAN",2012,0.1412
"BEL","CAN",2014,0.6639
"BEL","CHE",2018,0.0789
"BEL","CHE",2004,0.0588
"BEL","CHE",2010,0.0129
"BEL","CHE",2016,0.8688
"BEL","CHE",2006,0.4397
"BEL","CHE",2014,0.4997
"BEL","CHE",2008,0.22
"BEL","CHE",2012,0.5286
"BEL","CHL",2014,0.2196
"BEL","CHL",2016,0.0061
"BEL","CHL",2018,0.0808
"BEL","CHL",2008,0.2023
"BEL","CHL",2012,0.8274
"BEL","CHN",2004,0.5921
"BEL","CHN",2006,0.7567
"BEL","CHN",2008,0.7577
"BEL","CHN",2012,0.3819
"BEL","CHN",2014,0.4123
"BEL","CHN",2018,0.0919
"BEL","CHN",2010,0.1218
"BEL","CHN",2016,0.2771
"BEL","CIV",2008,0.4939
"BEL","CIV",2018,0.1601
"BEL","CIV",2016,0.0073
"BEL","COL",2014,0.0825
"BEL","COL",2016,0.0119
"BEL","COL",2010,0.5854
"BEL","COL",2008,0.8247
"BEL","CRI",2012,0.5376
"BEL","CRI",2018,0.4455
"BEL","CRI",2014,0.2942
"BEL","DZA",2008,0.0686
"BEL","DZA",2012,0.8272
"BEL","DZA",2018,0.2512
"BEL","DZA",2006,0.0124
"BEL","DZA",2016,0.0
"BEL","EGY",2010,0.5251
"BEL","EGY",2012,0.8496
"BEL","ETH",2018,0.1545
"BEL","GAB",2010,0.4858
"BEL","GEO",2010,0.5354
"BEL","GHA",2014,0.8857
"BEL","GHA",2016,0.3797
"BEL","GIN",2018,0.9771
"BEL","HKG",2010,0.0376
"BEL","HKG",2014,0.3859
"BEL","HKG",2018,0.2568
"BEL","HKG",2004,0.2001
"BEL","HKG",2006,0.2062
"BEL","HKG",2008,0.6243
"BEL","HKG",2012,0.2513
"BEL","HKG",2016,0.6343
"BEL","HND",2018,0.0
"BEL","IDN",2012,0.4455
"BEL","IDN",2014,0.0373
"BEL","IDN",2006,0.3406
"BEL","IDN",2010,0.2541
"BEL","IDN",2018,0.6292
"BEL","IND",2008,0.3767
"BEL","IND",2014,0.1631
"BEL","IND",2016,0.5872
"BEL","IND",2012,0.0558
"BEL","IND",2004,0.0161
"BEL","IND",2006,0.4517
"BEL","IND",2010,0.0196
"BEL","IND",2018,0.6245
"BEL","IRN",2018,0.0881
"BEL","IRN",2016,0.6114
"BEL","IRN",2006,0.6072
"BEL","ISR",2004,0.2462
"BEL","ISR",2008,0.226
"BEL","ISR",2006,0.5396
"BEL","JPN",2012,0.1916
"BEL","JPN",2010,0.3843
"BEL","JPN",2008,0.1229
"BEL","JPN",2014,0.7317
"BEL","JPN",2016,0.2873
"BEL","JPN",2018,0.1353
"BEL","KAZ",2008,0.121
"BEL","KEN",2014,0.3614
"BEL","KEN",2012,0.6205
"BEL","KEN",2016,0.8153
"BEL","KEN",2018,0.6602
"BEL","KHM",2010,0.2754
"BEL","KHM",2014,0.1378
"BEL","KOR",2014,0.215
"BEL","KOR",2004,0.5196
"BEL","KOR",2006,0.3979
"BEL","KOR",2010,0.0106
"BEL","KOR",2012,0.2034
"BEL","KOR",2018,0.754
"BEL","KOR",2008,0.1867
"BEL","KOR",2016,0.2935
"BEL","LBN",2012,0.2503
"BEL","LIE",2010,0.0
"BEL","MAC",2012,0.2354
"BEL","MAC",2014,0.8074
"BEL","MAR",2012,1.0
"BEL","MAR",2016,0.6456
"BEL","MAR",2018,0.1807
"BEL","MAR",2008,0.1552
"BEL","MCO",2008,0.4962
"BEL","MEX",2018,0.0003
"BEL","MEX",2012,0.2032
"BEL","MEX",2014,0.4133
"BEL","MEX",2016,0.0939
"BEL","MEX",2008,0.1623
"BEL","MEX",2010,0.1516
"BEL","MEX",2004,0.0219
"BEL","MKD",2012,0.7333
"BEL","MKD",2014,0.6335
"BEL","MKD",2016,0.2344
"BEL","MKD",2004,1.0
"BEL","MKD",2010,0.0271
"BEL","MMR",2016,0.6744
"BEL","MNG",2010,0.33
"BEL","MNG",2008,0.0
"BEL","MOZ",2018,0.6419
"BEL","MOZ",2008,0.3547
"BEL","MOZ",2014,0.4207
"BEL","MYS",2008,0.9805
"BEL","MYS",2016,0.1975
"BEL","MYS",2004,0.0058
"BEL","MYS",2010,0.0003
"BEL","MYS",2012,1.0
"BEL","MYS",2014,0.7101
"BEL","NAM",2008,0.2252
"BEL","NER",2018,1.0
"BEL","NGA",2018,0.1463
"BEL","NGA",2010,0.1515
"BEL","NGA",2012,0.0179
"BEL","NIC",2018,0.7617
"BEL","NOR",2006,0.0125
"BEL","NOR",2008,0.0459
"BEL","NOR",2010,0.0201
"BEL","NOR",2018,0.0145
"BEL","OMN",2010,0.2752
"BEL","PAN",2010,0.735
"BEL","PAN",2014,0.098
"BEL","PER",2008,0.4238
"BEL","PHL",2014,0.3659
"BEL","PHL",2018,0.8443
"BEL","PHL",2016,0.2466
"BEL","QAT",2008,0.1377
"BEL","RUS",2006,0.4895
"BEL","RUS",2010,0.2148
"BEL","RUS",2008,0.6009
"BEL","RUS",2014,0.0178
"BEL","RUS",2018,0.4017
"BEL","RUS",2004,0.0276
"BEL","RUS",2016,0.1422
"BEL","RUS",2012,0.318
"BEL","SAU",2014,0.451
"BEL","SAU",2012,0.2488
"BEL","SAU",2016,0.1221
"BEL","SAU",2010,0.0024
"BEL","SGP",2004,0.11
"BEL","SGP",2012,0.8999
"BEL","SGP",2014,0.0972
"BEL","SGP",2016,0.2628
"BEL","SGP",2008,0.2539
"BEL","SGP",2006,0.6338
"BEL","SGP",2010,0.731
"BEL","SGP",2018,1.0
"BEL","SLV",2014,0.8687
"BEL","SRB",2012,0.3565
"BEL","SRB",2014,0.4398
"BEL","SRB",2016,0.6388
"BEL","SRB",2010,0.6988
"BEL","SRB",2008,0.2176
"BEL","SRB",2018,0.8397
"BEL","THA",2014,0.5646
"BEL","THA",2018,0.2026
"BEL","THA",2008,0.1756
"BEL","THA",2010,0.0587
"BEL","THA",2006,0.4455
"BEL","THA",2012,0.5766
"BEL","THA",2004,0.0528
"BEL","TLS",2012,1.0
"BEL","TUN",2018,0.6511
"BEL","TUN",2006,0.652
"BEL","TUR",2016,0.3691
"BEL","TUR",2012,0.945
"BEL","TUR",2018,0.5993
"BEL","TUR",2010,0.2334
"BEL","TUR",2014,0.0551
"BEL","TUR",2004,0.1387
"BEL","TUR",2008,0.291
"BEL","TWN",2006,0.5086
"BEL","TWN",2018,0.2692
"BEL","TWN",2010,0.0124
"BEL","TWN",2008,0.1823
"BEL","TWN",2012,0.812
"BEL","TWN",2014,0.2672
"BEL","TZA",2004,0.0
"BEL","TZA",2018,0.455
"BEL","UKR",2006,0.0557
"BEL","UKR",2018,0.063
"BEL","UKR",2008,0.3153
"BEL","UKR",2010,0.2462
"BEL","UKR",2012,0.1637
"BEL","URY",2008,0.3971
"BEL","USA",2012,0.4449
"BEL","USA",2014,0.2202
"BEL","USA",2004,0.8802
"BEL","USA",2008,0.4949
"BEL","USA",2010,0.88
"BEL","USA",2016,0.9627
"BEL","USA",2018,0.9461
"BEL","USA",2006,0.2278
"BEL","VEN",2012,0.7312
"BEL","VNM",2010,0.0635
"BEL","VNM",2014,0.0852
"BEL","VNM",2016,0.0336
"BEL","VNM",2018,0.011
"BEL","VNM",2008,0.652
"BEL","VNM",2012,0.4076
"BEL","ZAF",2004,0.0206
"BEL","ZAF",2018,0.0034
"BEL","ZAF",2014,0.4865
"BEL","ZAF",2008,0.0312
"BEL","ZAF",2010,0.111
"BEL","ZMB",2018,0.1852
"BEL","ZMB",2010,0.1764
"BGR","ALB",2016,0.6827
"BGR","ALB",2018,0.0
"BGR","ARE",2012,0.6365
"BGR","AUS",2012,0.5936
"BGR","BHR",2008,0.4917
"BGR","BIH",2014,0.5263
"BGR","BLR",2018,1.0
"BGR","BLR",2008,0.3948
"BGR","CAN",2010,0.7491
"BGR","CHE",2010,0.7386
"BGR","CHN",2014,0.501
"BGR","COD",2014,0.3914
"BGR","COL",2016,0.2572
"BGR","CRI",2018,0.1834
"BGR","IRN",2018,0.638
"BGR","MKD",2010,0.7596
"BGR","MKD",2018,0.6622
"BGR","MKD",2008,0.9722
"BGR","MKD",2014,0.015
"BGR","MKD",2016,0.7559
"BGR","MNE",2014,0.4982
"BGR","NOR",2010,0.5553
"BGR","RUS",2008,0.1861
"BGR","RUS",2018,0.1644
"BGR","SGP",2016,0.0135
"BGR","SRB",2008,0.6482
"BGR","SRB",2014,0.0736
"BGR","SRB",2018,0.9488
"BGR","SRB",2016,0.3204
"BGR","SRB",2012,0.3256
"BGR","TUR",2018,0.5094
"BGR","TUR",2016,0.4357
"BGR","UKR",2012,0.1317
"BGR","UKR",2010,0.0147
"BGR","USA",2018,0.0731
"BGR","USA",2010,0.1415
"BGR","USA",2014,0.8716
"BGR","USA",2016,0.7288
"BGR","VNM",2014,0.0079
"BGR","VNM",2012,0.021
"BGR","VNM",2016,0.5768
"BGR","VNM",2018,0.0972
"CYP","AGO",2010,0.7675
"CYP","ALB",2004,0.2755
"CYP","ARE",2012,0.0041
"CYP","ARE",2016,0.7285
"CYP","ARE",2018,0.0416
"CYP","ARE",2010,0.4782
"CYP","ARE",2014,0.1809
"CYP","ARE",2008,0.7502
"CYP","ARG",2014,0.9048
"CYP","ARM",2012,0.7633
"CYP","ARM",2014,0.596
"CYP","AUS",2012,0.4513
"CYP","AUS",2008,0.2373
"CYP","AUS",2010,0.015
"CYP","AZE",2016,0.2353
"CYP","AZE",2012,0.8025
"CYP","BGD",2014,0.3495
"CYP","BIH",2012,0.174
"CYP","BLR",2014,0.7314
"CYP","BLR",2012,0.1535
"CYP","BLR",2018,0.377
"CYP","BLR",2010,0.1639
"CYP","BRA",2018,0.1686
"CYP","BRA",2014,0.6005
"CYP","CAN",2018,0.2051
"CYP","CAN",2010,0.1222
"CYP","CAN",2016,0.2871
"CYP","CHE",2014,0.4426
"CYP","CHE",2012,0.5596
"CYP","CHL",2014,0.0126
"CYP","CHN",2016,0.002
"CYP","CHN",2014,0.091
"CYP","CHN",2008,0.0027
"CYP","CHN",2012,0.0452
"CYP","EGY",2016,0.1253
"CYP","ETH",2018,0.1326
"CYP","GAB",2014,0.1257
"CYP","GEO",2006,0.3637
"CYP","GTM",2014,0.4066
"CYP","HKG",2014,0.4523
"CYP","HKG",2016,0.6343
"CYP","HKG",2018,0.865
"CYP","IDN",2012,0.0439
"CYP","IND",2016,0.0694
"CYP","IRN",2018,0.071
"CYP","IRQ",2014,0.0
"CYP","ISR",2010,0.1693
"CYP","ISR",2014,0.221
"CYP","JPN",2014,0.2174
"CYP","JPN",2012,0.7545
"CYP","JPN",2016,0.0146
"CYP","KAZ",2008,0.0725
"CYP","KAZ",2014,0.0667
"CYP","KEN",2014,1.0
"CYP","KHM",2010,0.5029
"CYP","KOR",2016,0.025
"CYP","KWT",2014,0.1336
"CYP","LBY",2012,0.1981
"CYP","MAR",2014,0.5935
"CYP","MKD",2016,0.1713
"CYP","MKD",2012,0.2376
"CYP","NGA",2014,0.4554
"CYP","OMN",2018,0.0752
"CYP","PHL",2014,0.2478
"CYP","QAT",2014,0.1085
"CYP","RUS",2018,0.1841
"CYP","RUS",2014,0.1182
"CYP","RUS",2016,0.0437
"CYP","RUS",2004,0.0028
"CYP","RUS",2006,0.0566
"CYP","RUS",2010,0.0064
"CYP","RUS",2008,0.001
"CYP","RUS",2012,0.0001
"CYP","SAU",2010,0.592
"CYP","SAU",2018,0.0291
"CYP","SGP",2008,0.3132
"CYP","SGP",2010,0.3781
"CYP","SGP",2014,0.2112
"CYP","SGP",2018,0.1377
"CYP","SRB",2014,0.336
"CYP","SRB",2004,0.2704
"CYP","SRB",2008,0.1023
"CYP","SYR",2010,0.4978
"CYP","THA",2014,0.0598
"CYP","THA",2018,0.3741
"CYP","TUN",2012,1.0
"CYP","TUR",2012,0.402
"CYP","UKR",2010,0.6396
"CYP","UKR",2012,0.1504
"CYP","UKR",2018,0.6818
"CYP","UKR",2004,0.1539
"CYP","UKR",2016,0.3824
"CYP","UKR",2006,0.8014
"CYP","UKR",2008,0.6774
"CYP","UKR",2014,0.4754
"CYP","URY",2014,0.4936
"CYP","USA",2012,0.0001
"CYP","USA",2010,0.3215
"CYP","USA",2014,0.7329
"CYP","USA",2016,0.0
"CYP","USA",2006,1.0
"CYP","USA",2018,1.0
"CYP","USA",2004,0.0
"CYP","UZB",2012,0.0
"CYP","VCT",2014,1.0
"CYP","VEN",2008,0.1629
"CYP","VNM",2014,0.338
"CYP","VNM",2016,0.0901
"CYP","ZAF",2006,0.5793
"CYP","ZAF",2012,0.5973
"CYP","ZAF",2010,0.1139
"CYP","ZWE",2018,0.6841
"CZE","ALB",2008,0.0
"CZE","ALB",2010,0.0
"CZE","ARE",2008,0.9572
"CZE","ARE",2014,0.2822
"CZE","ARE",2010,0.2474
"CZE","ARE",2012,0.7763
"CZE","ARG",2006,0.5547
"CZE","ARM",2008,0.6711
"CZE","ARM",2018,0.9875
"CZE","AUS",2016,0.2649
"CZE","AUS",2012,0.6042
"CZE","AZE",2010,0.0784
"CZE","AZE",2006,0.1148
"CZE","AZE",2016,1.0
"CZE","AZE",2012,0.1941
"CZE","BIH",2008,0.2647
"CZE","BLR",2018,0.5869
"CZE","BLR",2004,0.4828
"CZE","BLR",2008,0.663
"CZE","BLR",2012,0.8488
"CZE","BLR",2014,0.0355
"CZE","BLR",2010,0.0307
"CZE","BRA",2012,0.5781
"CZE","BRA",2014,0.0915
"CZE","BRA",2018,0.1306
"CZE","BRA",2010,0.7661
"CZE","CAN",2008,0.876
"CZE","CAN",2016,0.0984
"CZE","CAN",2014,0.6572
"CZE","CHE",2018,0.347
"CZE","CHE",2016,1.0
"CZE","CHL",2014,0.4501
"CZE","CHL",2018,0.4388
"CZE","CHN",2004,0.6803
"CZE","CHN",2012,0.589
"CZE","CHN",2016,0.3204
"CZE","CHN",2006,0.1425
"CZE","CHN",2018,0.7744
"CZE","CHN",2014,0.1201
"CZE","COL",2012,0.8459
"CZE","COL",2018,0.4418
"CZE","COL",2014,0.8636
"CZE","CUB",2012,0.0
"CZE","DZA",2010,0.5756
"CZE","EGY",2010,0.5249
"CZE","EGY",2012,1.0
"CZE","GEO",2008,0.3211
"CZE","GEO",2010,0.4768
"CZE","GEO",2012,0.3448
"CZE","HKG",2014,0.4711
"CZE","IDN",2012,0.878
"CZE","IND",2016,0.0471
"CZE","IND",2010,0.974
"CZE","IND",2012,0.3789
"CZE","IND",2018,0.0911
"CZE","IND",2008,0.0001
"CZE","IND",2014,0.0174
"CZE","IRN",2008,0.5541
"CZE","IRQ",2016,0.7007
"CZE","IRQ",2004,0.7642
"CZE","ISR",2008,0.7973
"CZE","JPN",2004,0.4595
"CZE","JPN",2014,0.4939
"CZE","JPN",2006,0.2976
"CZE","JPN",2018,0.0271
"CZE","JPN",2008,0.5703
"CZE","KAZ",2018,0.5393
"CZE","KAZ",2008,0.4451
"CZE","KAZ",2014,0.5815
"CZE","KAZ",2010,0.2259
"CZE","KAZ",2012,0.1539
"CZE","KEN",2012,0.81
"CZE","KGZ",2016,0.9487
"CZE","KOR",2012,0.8552
"CZE","MAR",2010,0.811
"CZE","MDA",2004,0.5064
"CZE","MDA",2008,0.0
"CZE","MKD",2006,0.0
"CZE","MKD",2016,0.2335
"CZE","MNE",2016,0.9849
"CZE","MNG",2008,0.5006
"CZE","MYS",2018,0.7879
"CZE","MYS",2008,0.0554
"CZE","MYS",2006,0.0
"CZE","MYS",2012,1.0
"CZE","NGA",2010,0.4687
"CZE","OMN",2018,0.6018
"CZE","PAK",2004,0.5772
"CZE","PAK",2012,0.1523
"CZE","PER",2014,0.5818
"CZE","PER",2016,0.1363
"CZE","PHL",2018,0.3706
"CZE","RUS",2010,0.0193
"CZE","RUS",2016,0.0853
"CZE","RUS",2004,0.0242
"CZE","RUS",2006,0.1088
"CZE","RUS",2018,0.533
"CZE","RUS",2008,0.4261
"CZE","RUS",2012,0.0336
"CZE","RUS",2014,0.0256
"CZE","SAU",2012,0.8477
"CZE","SGP",2004,0.5709
"CZE","SGP",2014,0.944
"CZE","SGP",2012,0.4648
"CZE","SRB",2006,0.1479
"CZE","SRB",2010,0.26
"CZE","SRB",2008,0.2463
"CZE","SRB",2012,0.3466
"CZE","SRB",2014,0.0455
"CZE","SRB",2016,0.7625
"CZE","SRB",2018,0.0885
"CZE","SRB",2004,0.0556
"CZE","THA",2014,0.2415
"CZE","TUN",2010,0.7014
"CZE","TUR",2004,0.6399
"CZE","TUR",2010,0.0889
"CZE","TUR",2012,0.8071
"CZE","TUR",2016,0.0262
"CZE","TUR",2014,0.4975
"CZE","TUR",2018,0.0066
"CZE","TWN",2016,0.115
"CZE","UKR",2012,0.7659
"CZE","UKR",2006,0.0407
"CZE","UKR",2008,0.2668
"CZE","UKR",2016,0.8759
