"iso2_o","iso2_d","year","p"
"AUT","GBR",2009,0.0075
"AUT","GBR",2010,0.0201
"AUT","GBR",2016,0.3464
"AUT","GBR",2007,0.7289
"AUT","GBR",2005,0.551
"AUT","GBR",2003,0.0761
"AUT","GBR",2006,0.3245
"AUT","GBR",2004,0.0022
"AUT","GEO",2007,0.1144
"AUT","GEO",2012,0.8426
"AUT","GEO",2003,0.0
"AUT","GEO",2014,0.9894
"AUT","GEO",2018,0.718
"AUT","GEO",2005,0.7215
"AUT","GRC",2008,0.5016
"AUT","GRC",2016,0.4016
"AUT","GRC",2018,0.1502
"AUT","GRC",2006,0.213
"AUT","GRC",2007,0.6267
"AUT","HKG",2007,0.2121
"AUT","HKG",2008,0.4559
"AUT","HKG",2004,0.201
"AUT","HKG",2013,0.7277
"AUT","HKG",2018,0.3537
"AUT","HKG",2010,0.8075
"AUT","HKG",2017,0.8505
"AUT","HKG",2006,0.7381
"AUT","HKG",2015,1.0
"AUT","HKG",2005,0.028
"AUT","HRV",2007,0.9458
"AUT","HRV",2003,0.9704
"AUT","HRV",2004,0.8147
"AUT","HRV",2005,0.9039
"AUT","HRV",2006,0.9104
"AUT","HRV",2008,0.7734
"AUT","HRV",2010,0.4754
"AUT","HRV",2012,0.9344
"AUT","HRV",2013,0.9478
"AUT","HRV",2009,0.8828
"AUT","HRV",2014,0.897
"AUT","HRV",2018,0.1659
"AUT","HRV",2011,0.4289
"AUT","HRV",2015,0.028
"AUT","HUN",2004,0.209
"AUT","HUN",2005,0.8468
"AUT","HUN",2006,0.9946
"AUT","HUN",2013,0.6125
"AUT","HUN",2003,0.666
"AUT","HUN",2007,0.8306
"AUT","HUN",2008,0.9978
"AUT","HUN",2015,0.8988
"AUT","HUN",2018,0.6503
"AUT","HUN",2011,0.9829
"AUT","HUN",2017,0.5696
"AUT","HUN",2009,0.7678
"AUT","HUN",2016,0.847
"AUT","HUN",2014,0.0807
"AUT","HUN",2010,0.9667
"AUT","HUN",2012,0.0441
"AUT","IDN",2009,0.5856
"AUT","IDN",2010,0.8945
"AUT","IDN",2012,0.2907
"AUT","IDN",2013,0.6248
"AUT","IDN",2017,1.0
"AUT","IDN",2003,0.2312
"AUT","IDN",2007,0.11
"AUT","IDN",2018,0.2829
"AUT","IND",2010,0.0746
"AUT","IND",2016,0.7856
"AUT","IND",2007,0.2794
"AUT","IND",2008,0.0165
"AUT","IND",2017,0.0058
"AUT","IND",2015,0.2156
"AUT","IND",2018,0.0177
"AUT","IND",2014,0.642
"AUT","IND",2011,0.5449
"AUT","IND",2005,0.1615
"AUT","IND",2012,0.3258
"AUT","IND",2013,0.0249
"AUT","IND",2009,0.1042
"AUT","IND",2004,0.1448
"AUT","IND",2006,0.0696
"AUT","IRL",2011,0.1096
"AUT","IRL",2016,0.0379
"AUT","IRL",2003,0.0008
"AUT","IRN",2009,0.4013
"AUT","IRN",2016,0.2203
"AUT","IRN",2003,0.0
"AUT","IRQ",2003,1.0
"AUT","ISR",2011,0.6285
"AUT","ITA",2004,0.6187
"AUT","ITA",2013,0.5065
"AUT","ITA",2017,0.9631
"AUT","ITA",2005,0.4969
"AUT","ITA",2009,0.4001
"AUT","ITA",2008,0.339
"AUT","ITA",2003,0.4041
"AUT","ITA",2006,0.9781
"AUT","ITA",2011,0.7431
"AUT","ITA",2007,0.6653
"AUT","ITA",2015,0.8239
"AUT","ITA",2010,0.1224
"AUT","ITA",2018,0.9064
"AUT","ITA",2014,0.882
"AUT","JOR",2009,0.354
"AUT","JPN",2009,0.0362
"AUT","JPN",2013,0.0908
"AUT","JPN",2011,0.8479
"AUT","JPN",2014,0.3579
"AUT","JPN",2004,0.2952
"AUT","KAZ",2009,0.0613
"AUT","KAZ",2008,0.8815
"AUT","KAZ",2005,0.3156
"AUT","KAZ",2015,0.1021
"AUT","KOR",2014,0.0089
"AUT","KOR",2003,0.0939
"AUT","KOR",2012,0.2716
"AUT","KOR",2013,0.5576
"AUT","KOR",2015,0.4861
"AUT","KOR",2016,0.3376
"AUT","KOR",2008,0.5713
"AUT","KOR",2010,0.2771
"AUT","KWT",2009,0.0
"AUT","KWT",2011,0.4284
"AUT","KWT",2004,0.7337
"AUT","LBY",2005,0.0
"AUT","LIE",2010,0.0
"AUT","LIE",2005,1.0
"AUT","LIE",2014,1.0
"AUT","LKA",2014,1.0
"AUT","LKA",2010,0.2882
"AUT","LTU",2010,0.675
"AUT","LTU",2017,0.2326
"AUT","LTU",2004,0.1046
"AUT","LTU",2003,0.0827
"AUT","LUX",2010,0.642
"AUT","LUX",2007,0.3673
"AUT","LUX",2009,0.2733
"AUT","LUX",2006,0.2713
"AUT","LVA",2008,0.5332
"AUT","LVA",2011,0.2843
"AUT","MAR",2004,0.2401
"AUT","MAR",2012,0.0468
"AUT","MDA",2012,0.2746
"AUT","MDA",2016,0.3197
"AUT","MDA",2006,0.7307
"AUT","MDA",2007,0.6949
"AUT","MEX",2015,0.101
"AUT","MEX",2014,0.6032
"AUT","MEX",2016,0.2831
"AUT","MEX",2018,0.215
"AUT","MEX",2013,0.375
"AUT","MEX",2004,0.5036
"AUT","MEX",2007,0.274
"AUT","MEX",2008,0.6642
"AUT","MEX",2012,0.8182
"AUT","MEX",2017,0.7655
"AUT","MEX",2010,0.7869
"AUT","MKD",2009,0.9738
"AUT","MKD",2004,0.3218
"AUT","MKD",2006,0.1005
"AUT","MKD",2007,0.9657
"AUT","MKD",2008,0.0
"AUT","MKD",2010,0.7324
"AUT","MKD",2005,0.0
"AUT","MKD",2012,0.1217
"AUT","MKD",2011,0.5558
"AUT","MLT",2007,1.0
"AUT","MMR",2013,0.3571
"AUT","MMR",2017,1.0
"AUT","MNE",2011,0.719
"AUT","MNE",2010,0.3822
"AUT","MYS",2003,0.8266
"AUT","MYS",2004,0.5133
"AUT","MYS",2010,0.7608
"AUT","MYS",2015,0.7699
"AUT","MYS",2014,0.15
"AUT","MYS",2011,0.0669
"AUT","NLD",2014,0.0344
"AUT","NLD",2009,0.0228
"AUT","NLD",2018,0.1186
"AUT","NLD",2006,0.1954
"AUT","NLD",2015,0.1682
"AUT","NLD",2017,0.0115
"AUT","NLD",2011,0.5546
"AUT","NLD",2013,0.1588
"AUT","NLD",2016,0.6114
"AUT","NLD",2012,0.1971
"AUT","NOR",2006,0.7661
"AUT","NOR",2014,0.189
"AUT","NOR",2012,0.0513
"AUT","NOR",2007,0.2264
"AUT","NZL",2006,0.6968
"AUT","NZL",2008,0.0847
"AUT","NZL",2013,0.5505
"AUT","NZL",2018,0.5864
"AUT","NZL",2011,0.0978
"AUT","OMN",2009,0.813
"AUT","OMN",2007,0.6004
"AUT","OMN",2004,0.4723
"AUT","PAK",2003,0.8156
"AUT","PAK",2009,0.5359
"AUT","PAK",2013,0.2266
"AUT","PAN",2015,0.0921
"AUT","PER",2010,0.8178
"AUT","PER",2013,0.0327
"AUT","PHL",2017,0.0728
"AUT","PHL",2015,0.0507
"AUT","POL",2005,0.9674
"AUT","POL",2008,0.4302
"AUT","POL",2017,0.5058
"AUT","POL",2014,0.1667
"AUT","POL",2016,0.5523
"AUT","POL",2004,0.9323
"AUT","POL",2006,0.0633
"AUT","POL",2007,0.4847
"AUT","POL",2009,0.1715
"AUT","POL",2010,0.3525
"AUT","POL",2011,0.6466
"AUT","POL",2013,0.4276
"AUT","POL",2003,0.198
"AUT","POL",2012,0.5331
"AUT","POL",2018,0.4296
"AUT","PRT",2018,0.4932
"AUT","PRT",2013,0.2691
"AUT","PRT",2009,0.3774
"AUT","QAT",2004,0.5021
"AUT","QAT",2010,0.1945
"AUT","QAT",2012,0.6536
"AUT","ROU",2009,0.5284
"AUT","ROU",2003,0.5049
"AUT","ROU",2005,0.4737
"AUT","ROU",2007,0.9963
"AUT","ROU",2011,0.4064
"AUT","ROU",2014,0.1285
"AUT","ROU",2016,0.4395
"AUT","ROU",2018,0.8199
"AUT","ROU",2004,0.531
"AUT","ROU",2006,0.335
"AUT","ROU",2008,0.9451
"AUT","ROU",2010,0.7226
"AUT","ROU",2012,0.618
"AUT","ROU",2015,0.0653
"AUT","ROU",2017,0.7002
"AUT","ROU",2013,0.4634
"AUT","RUS",2008,0.8994
"AUT","RUS",2004,0.9685
"AUT","RUS",2007,0.5747
"AUT","RUS",2011,0.9412
"AUT","RUS",2015,0.1472
"AUT","RUS",2016,0.1499
"AUT","RUS",2010,0.9621
"AUT","RUS",2005,0.4745
"AUT","RUS",2006,0.7711
"AUT","RUS",2012,0.9365
"AUT","RUS",2013,0.1288
"AUT","RUS",2017,0.2172
"AUT","RUS",2018,0.4979
"AUT","RUS",2003,0.0516
"AUT","RUS",2009,0.7996
"AUT","RUS",2014,0.3477
"AUT","SAU",2009,0.0
"AUT","SAU",2014,0.2411
"AUT","SAU",2008,0.0972
"AUT","SAU",2007,0.7447
"AUT","SAU",2015,0.3329
"AUT","SGP",2009,0.2223
"AUT","SGP",2015,0.8298
"AUT","SGP",2004,0.3243
"AUT","SGP",2008,0.7599
"AUT","SGP",2012,0.4003
"AUT","SGP",2017,0.0238
"AUT","SGP",2010,0.8643
"AUT","SGP",2011,0.1972
"AUT","SGP",2014,0.4461
"AUT","SGP",2007,0.018
"AUT","SGP",2013,1.0
"AUT","SGP",2018,0.0283
"AUT","SRB",2008,0.9839
"AUT","SRB",2010,0.3813
"AUT","SRB",2014,0.1231
"AUT","SRB",2018,0.3834
"AUT","SRB",2007,0.803
"AUT","SRB",2011,0.4524
"AUT","SRB",2009,0.3722
"AUT","SRB",2012,0.7096
"AUT","SRB",2013,0.1892
"AUT","SRB",2017,0.8676
"AUT","SRB",2003,0.1575
"AUT","SRB",2005,0.0793
"AUT","SRB",2016,0.5238
"AUT","SRB",2006,0.7302
"AUT","SRB",2004,0.0999
"AUT","SRB",2015,0.0843
"AUT","SVK",2005,0.9704
"AUT","SVK",2004,0.5952
"AUT","SVK",2003,0.8747
"AUT","SVK",2006,0.9058
"AUT","SVK",2007,0.5181
"AUT","SVK",2008,0.9984
"AUT","SVK",2014,0.355
"AUT","SVK",2016,0.9908
"AUT","SVK",2017,0.8291
"AUT","SVK",2018,0.2381
"AUT","SVK",2011,0.7529
"AUT","SVK",2009,0.6424
"AUT","SVK",2010,0.8471
"AUT","SVK",2012,0.4521
"AUT","SVK",2013,0.1832
"AUT","SVK",2015,0.479
"AUT","SVN",2004,0.4909
"AUT","SVN",2006,0.3527
"AUT","SVN",2008,0.9635
"AUT","SVN",2010,0.7737
"AUT","SVN",2011,0.912
"AUT","SVN",2012,0.7199
"AUT","SVN",2003,0.8487
"AUT","SVN",2016,0.5263
"AUT","SVN",2005,0.4514
"AUT","SVN",2015,0.028
"AUT","SVN",2017,0.7174
"AUT","SVN",2009,0.9079
"AUT","SVN",2018,0.5642
"AUT","SVN",2007,0.1562
"AUT","SVN",2014,1.0
"AUT","SWE",2008,0.1246
"AUT","SWE",2010,0.4667
"AUT","SWE",2004,0.1164
"AUT","SWE",2005,0.8414
"AUT","SWE",2011,0.3391
"AUT","SWE",2014,0.7111
"AUT","SWE",2017,0.3575
"AUT","SYR",2007,0.7412
"AUT","THA",2014,0.2331
"AUT","THA",2016,0.9282
"AUT","THA",2010,0.9651
"AUT","THA",2018,0.4076
"AUT","THA",2009,0.1021
"AUT","THA",2017,0.5877
"AUT","THA",2008,0.0802
"AUT","TUN",2008,0.4372
"AUT","TUN",2005,0.5546
"AUT","TUN",2014,0.6861
"AUT","TUN",2012,0.3093
"AUT","TUN",2006,0.1867
"AUT","TUR",2009,0.0206
"AUT","TUR",2018,0.5925
"AUT","TUR",2012,0.8792
"AUT","TUR",2015,0.4778
"AUT","TUR",2017,0.0278
"AUT","TUR",2007,0.401
"AUT","TUR",2008,0.3133
"AUT","TUR",2011,0.0062
"AUT","TUR",2010,0.7506
"AUT","TUR",2013,0.0165
"AUT","TUR",2014,0.4837
"AUT","TUR",2003,0.0391
"AUT","TUR",2004,0.0622
"AUT","TUR",2016,0.3271
"AUT","TWN",2013,0.539
"AUT","TWN",2007,0.6689
"AUT","TWN",2003,0.0844
"AUT","TWN",2017,0.1525
"AUT","TWN",2011,0.3943
"AUT","TZA",2018,0.4823
"AUT","UGA",2008,0.7914
"AUT","UKR",2003,0.2421
"AUT","UKR",2004,0.9753
"AUT","UKR",2011,0.3761
"AUT","UKR",2012,0.0323
"AUT","UKR",2015,0.4835
"AUT","UKR",2008,0.6174
"AUT","UKR",2009,0.4896
"AUT","UKR",2010,0.8789
"AUT","UKR",2005,0.9405
"AUT","UKR",2006,0.7146
"AUT","UKR",2017,0.4824
"AUT","UKR",2007,0.4144
"AUT","UKR",2013,0.401
"AUT","UKR",2018,0.0241
"AUT","USA",2003,0.3091
"AUT","USA",2007,0.94
"AUT","USA",2009,0.1711
"AUT","USA",2012,0.0197
"AUT","USA",2013,0.0061
"AUT","USA",2008,0.8116
"AUT","USA",2010,0.0253
"AUT","USA",2011,0.1189
"AUT","USA",2014,0.4498
"AUT","USA",2016,0.3333
"AUT","USA",2017,0.0
"AUT","USA",2015,0.0
"AUT","USA",2004,0.1279
"AUT","USA",2006,0.3815
"AUT","USA",2018,0.0746
"AUT","USA",2005,0.5938
"AUT","UZB",2005,0.0
"AUT","UZB",2008,1.0
"AUT","UZB",2009,0.0
"AUT","UZB",2012,0.6734
"AUT","UZB",2018,0.1253
"AUT","VNM",2015,0.92
"AUT","VNM",2005,0.6368
"AUT","VNM",2012,0.3207
"AUT","VNM",2018,0.2389
"AUT","VNM",2004,0.1214
"AUT","VNM",2013,0.7288
"AUT","YEM",2005,1.0
"AUT","ZAF",2011,0.2056
"AUT","ZAF",2006,0.3145
"AUT","ZAF",2010,0.615
"AUT","ZAF",2012,0.6681
"AUT","ZAF",2016,0.3958
"AUT","ZAF",2005,0.2935
"AUT","ZAF",2014,0.0
"AUT","ZAF",2018,0.0716
"AUT","ZWE",2012,0.9806
"BEL","AGO",2012,1.0
"BEL","AGO",2009,0.3234
"BEL","ALB",2012,0.4132
"BEL","AND",2017,0.0
"BEL","ARE",2013,0.7287
"BEL","ARE",2005,0.3007
"BEL","ARE",2008,0.2146
"BEL","ARE",2009,0.1958
"BEL","ARE",2014,0.2488
"BEL","ARE",2017,0.4407
"BEL","ARE",2018,0.5391
"BEL","ARE",2004,0.0349
"BEL","ARE",2011,0.6795
"BEL","ARE",2016,0.2245
"BEL","ARE",2006,0.0344
"BEL","ARE",2007,0.0537
"BEL","ARE",2010,0.4487
"BEL","ARE",2003,0.0602
"BEL","ARG",2004,0.2677
"BEL","ARG",2014,0.4424
"BEL","ARG",2011,0.2628
"BEL","ARG",2016,0.243
"BEL","ARG",2018,0.1199
"BEL","ARG",2008,0.0053
"BEL","ARG",2015,0.0548
"BEL","ARG",2007,0.007
"BEL","ARG",2003,0.2503
"BEL","AUS",2018,0.0707
"BEL","AUS",2006,0.8701
"BEL","AUS",2015,0.2172
"BEL","AUS",2010,0.3262
"BEL","AUS",2008,0.4644
"BEL","AUS",2012,0.0012
"BEL","AUS",2017,0.827
"BEL","AUT",2005,0.9057
"BEL","AUT",2018,0.0508
"BEL","AUT",2011,0.4498
"BEL","AUT",2007,0.062
"BEL","AUT",2004,0.2068
"BEL","AUT",2008,0.7379
"BEL","AZE",2005,0.6069
"BEL","AZE",2010,0.0
"BEL","BGR",2009,0.1777
"BEL","BGR",2007,0.1126
"BEL","BGR",2011,0.4955
"BEL","BGR",2005,0.5854
"BEL","BGR",2006,0.0574
"BEL","BGR",2016,0.0488
"BEL","BGR",2003,0.5321
"BEL","BGR",2008,0.6138
"BEL","BGR",2010,0.0152
"BEL","BGR",2018,0.0421
"BEL","BHR",2006,0.9196
"BEL","BHR",2005,0.852
"BEL","BHR",2004,0.5046
"BEL","BHR",2010,0.0739
"BEL","BIH",2015,0.4565
"BEL","BIH",2016,0.3178
"BEL","BIH",2014,0.0208
"BEL","BLR",2008,0.192
"BEL","BLR",2017,0.1633
"BEL","BRA",2011,0.0202
"BEL","BRA",2012,0.4375
"BEL","BRA",2013,0.1232
"BEL","BRA",2015,0.1429
"BEL","BRA",2016,0.2726
"BEL","BRA",2008,0.0504
"BEL","BRA",2009,0.0916
"BEL","BRA",2017,0.163
"BEL","BRA",2018,0.3311
"BEL","BRA",2007,0.5027
"BEL","BRA",2003,0.0631
"BEL","BRA",2006,0.0238
"BEL","BRA",2004,0.1934
"BEL","BRA",2014,0.9021
"BEL","BWA",2008,0.6813
"BEL","BWA",2004,1.0
"BEL","BWA",2007,1.0
"BEL","BWA",2011,0.203
"BEL","CAN",2004,0.3088
"BEL","CAN",2006,0.5237
"BEL","CAN",2007,0.1264
"BEL","CAN",2005,0.0236
"BEL","CAN",2016,0.0493
"BEL","CAN",2017,0.0645
"BEL","CAN",2018,1.0
"BEL","CAN",2008,0.0059
"BEL","CAN",2003,0.1039
"BEL","CAN",2009,0.1592
"BEL","CAN",2010,0.1055
"BEL","CAN",2011,0.402
"BEL","CAN",2014,0.5624
"BEL","CAN",2015,0.5264
"BEL","CAN",2012,0.2097
"BEL","CHE",2017,0.1941
"BEL","CHE",2003,0.1342
"BEL","CHE",2009,0.0043
"BEL","CHE",2015,0.7503
"BEL","CHE",2016,0.3531
"BEL","CHE",2005,0.1896
"BEL","CHE",2006,0.8657
"BEL","CHE",2010,0.0385
"BEL","CHE",2013,0.0
"BEL","CHE",2008,0.3932
"BEL","CHE",2011,0.5105
"BEL","CHE",2014,0.6427
"BEL","CHL",2013,0.1623
"BEL","CHL",2016,0.0202
"BEL","CHL",2017,0.0781
"BEL","CHL",2008,0.2329
"BEL","CHL",2015,0.0508
"BEL","CHL",2018,0.2003
"BEL","CHL",2012,0.5535
"BEL","CHN",2003,0.8065
"BEL","CHN",2005,0.5934
"BEL","CHN",2008,0.1364
"BEL","CHN",2011,0.6616
"BEL","CHN",2013,0.4528
"BEL","CHN",2017,0.0456
"BEL","CHN",2007,0.7821
"BEL","CHN",2010,0.2327
"BEL","CHN",2009,0.0999
"BEL","CHN",2018,0.0558
"BEL","CHN",2004,0.1802
"BEL","CHN",2006,0.58
"BEL","CHN",2012,0.034
"BEL","CHN",2014,0.4978
"BEL","CHN",2016,0.0772
"BEL","CHN",2015,0.1089
"BEL","CIV",2008,0.5022
"BEL","CIV",2017,0.6295
"BEL","CIV",2018,0.1134
"BEL","CIV",2015,0.0748
"BEL","COL",2013,0.028
"BEL","COL",2016,0.0028
"BEL","COL",2010,0.7093
"BEL","COL",2007,0.7696
"BEL","COL",2014,0.2993
"BEL","CRI",2012,1.0
"BEL","CRI",2018,0.3507
"BEL","CRI",2013,0.0
"BEL","CZE",2003,0.8634
"BEL","CZE",2006,0.6757
"BEL","CZE",2015,0.3201
"BEL","CZE",2005,0.0785
"BEL","CZE",2012,0.4343
"BEL","CZE",2007,0.0147
"BEL","CZE",2011,0.3399
"BEL","CZE",2013,0.3151
"BEL","CZE",2018,0.0258
"BEL","CZE",2004,0.9039
"BEL","CZE",2014,0.0484
"BEL","CZE",2008,0.0202
"BEL","DEU",2007,0.1839
"BEL","DEU",2012,0.3609
"BEL","DEU",2014,0.5204
"BEL","DEU",2004,0.6391
"BEL","DEU",2008,0.039
"BEL","DEU",2010,0.0939
"BEL","DEU",2015,0.971
"BEL","DEU",2005,0.4985
"BEL","DEU",2006,0.5764
"BEL","DEU",2009,0.052
"BEL","DEU",2016,0.5561
"BEL","DEU",2018,0.1072
"BEL","DEU",2013,0.0327
"BEL","DEU",2003,0.3066
"BEL","DEU",2017,0.4901
"BEL","DEU",2011,0.4177
