"iso2_o","iso2_d","year","p"
"AUT","UKR",2007,0.6125
"AUT","UKR",2008,0.5948
"AUT","UKR",2011,0.1466
"AUT","UKR",2012,0.1514
"AUT","UKR",2015,0.6445
"AUT","UKR",2018,0.1003
"AUT","UKR",2005,0.9069
"AUT","UKR",2013,0.5503
"AUT","UKR",2003,0.2845
"AUT","UKR",2004,0.951
"AUT","UKR",2017,0.3106
"AUT","UKR",2010,0.8246
"AUT","UKR",2009,0.0
"AUT","USA",2004,0.5471
"AUT","USA",2006,0.4644
"AUT","USA",2011,0.2775
"AUT","USA",2003,0.4584
"AUT","USA",2009,0.0661
"AUT","USA",2010,0.1081
"AUT","USA",2012,0.001
"AUT","USA",2014,0.8959
"AUT","USA",2016,0.029
"AUT","USA",2017,0.0011
"AUT","USA",2018,0.0197
"AUT","USA",2013,0.0024
"AUT","USA",2015,0.0356
"AUT","USA",2005,0.2606
"AUT","USA",2007,0.6758
"AUT","USA",2008,0.7909
"AUT","UZB",2005,0.0
"AUT","UZB",2018,0.39
"AUT","UZB",2008,1.0
"AUT","UZB",2009,0.0
"AUT","UZB",2012,0.672
"AUT","VNM",2013,0.7308
"AUT","VNM",2018,0.4554
"AUT","VNM",2004,0.0105
"AUT","VNM",2012,0.0078
"AUT","VNM",2015,0.9616
"AUT","VNM",2005,0.8393
"AUT","YEM",2005,1.0
"AUT","ZAF",2014,0.0836
"AUT","ZAF",2010,0.6341
"AUT","ZAF",2016,0.2508
"AUT","ZAF",2005,0.0487
"AUT","ZAF",2011,0.4249
"AUT","ZAF",2018,0.1067
"AUT","ZAF",2006,0.7685
"AUT","ZAF",2012,0.624
"AUT","ZWE",2012,0.9803
"BEL","AGO",2012,1.0
"BEL","AGO",2009,0.2309
"BEL","ALB",2012,0.7516
"BEL","AND",2017,0.5747
"BEL","ARE",2014,0.0924
"BEL","ARE",2011,0.9841
"BEL","ARE",2008,0.0514
"BEL","ARE",2005,0.1298
"BEL","ARE",2006,0.0166
"BEL","ARE",2007,0.0626
"BEL","ARE",2009,0.1295
"BEL","ARE",2013,0.3902
"BEL","ARE",2004,0.1876
"BEL","ARE",2010,0.2632
"BEL","ARE",2016,0.17
"BEL","ARE",2017,0.5001
"BEL","ARE",2018,0.2006
"BEL","ARE",2003,0.3747
"BEL","ARG",2003,0.0974
"BEL","ARG",2018,0.0051
"BEL","ARG",2008,0.0042
"BEL","ARG",2004,0.3219
"BEL","ARG",2011,0.448
"BEL","ARG",2014,0.5592
"BEL","ARG",2016,0.2614
"BEL","ARG",2007,0.0081
"BEL","ARG",2015,0.1113
"BEL","AUS",2008,0.2622
"BEL","AUS",2015,0.17
"BEL","AUS",2012,0.0008
"BEL","AUS",2018,0.3616
"BEL","AUS",2010,0.1364
"BEL","AUS",2006,0.3688
"BEL","AUS",2017,0.2021
"BEL","AZE",2010,0.3267
"BEL","AZE",2005,0.8813
"BEL","BHR",2004,0.4918
"BEL","BHR",2006,0.7702
"BEL","BHR",2005,0.6254
"BEL","BHR",2010,0.7985
"BEL","BIH",2015,0.0837
"BEL","BIH",2014,0.0253
"BEL","BIH",2016,0.3869
"BEL","BLR",2017,0.9756
"BEL","BLR",2008,0.1406
"BEL","BRA",2011,0.0955
"BEL","BRA",2009,0.0739
"BEL","BRA",2013,0.3562
"BEL","BRA",2015,0.507
"BEL","BRA",2016,0.7244
"BEL","BRA",2008,0.2236
"BEL","BRA",2014,0.8057
"BEL","BRA",2004,0.7623
"BEL","BRA",2006,0.1599
"BEL","BRA",2017,0.4264
"BEL","BRA",2003,0.189
"BEL","BRA",2007,0.7061
"BEL","BRA",2012,0.0281
"BEL","BRA",2018,0.0174
"BEL","BWA",2008,1.0
"BEL","BWA",2004,1.0
"BEL","BWA",2007,1.0
"BEL","BWA",2011,0.2002
"BEL","CAN",2003,0.5121
"BEL","CAN",2007,0.1757
"BEL","CAN",2008,0.0015
"BEL","CAN",2014,0.3418
"BEL","CAN",2015,0.35
"BEL","CAN",2018,0.9493
"BEL","CAN",2010,0.4154
"BEL","CAN",2009,0.2644
"BEL","CAN",2005,0.3292
"BEL","CAN",2016,0.0305
"BEL","CAN",2017,0.5955
"BEL","CAN",2004,0.9844
"BEL","CAN",2006,0.489
"BEL","CAN",2011,0.1261
"BEL","CAN",2012,0.094
"BEL","CHE",2017,0.1943
"BEL","CHE",2009,0.0008
"BEL","CHE",2014,0.1397
"BEL","CHE",2016,0.7715
"BEL","CHE",2005,0.1981
"BEL","CHE",2006,0.6971
"BEL","CHE",2008,0.6527
"BEL","CHE",2011,0.8956
"BEL","CHE",2015,0.5698
"BEL","CHE",2010,0.0283
"BEL","CHE",2013,0.0755
"BEL","CHE",2003,0.1334
"BEL","CHL",2013,0.3135
"BEL","CHL",2018,0.0
"BEL","CHL",2008,0.5923
"BEL","CHL",2012,0.5193
"BEL","CHL",2016,0.0806
"BEL","CHL",2015,0.1542
"BEL","CHL",2017,0.1911
"BEL","CHN",2005,0.3244
"BEL","CHN",2007,0.4976
"BEL","CHN",2008,0.3655
"BEL","CHN",2004,0.013
"BEL","CHN",2010,0.6987
"BEL","CHN",2016,0.2067
"BEL","CHN",2003,0.8478
"BEL","CHN",2006,0.3597
"BEL","CHN",2009,0.1097
"BEL","CHN",2011,0.6146
"BEL","CHN",2013,0.0143
"BEL","CHN",2014,0.666
"BEL","CHN",2017,0.0634
"BEL","CHN",2018,0.3424
"BEL","CHN",2015,0.4583
"BEL","CHN",2012,0.0036
"BEL","CIV",2008,0.4964
"BEL","CIV",2017,0.3102
"BEL","CIV",2018,0.0786
"BEL","CIV",2015,0.1614
"BEL","COL",2013,0.0249
"BEL","COL",2016,0.0023
"BEL","COL",2007,0.1591
"BEL","COL",2010,0.921
"BEL","COL",2014,0.0518
"BEL","CRI",2013,0.0
"BEL","CRI",2018,0.0
"BEL","CRI",2012,0.4952
"BEL","DZA",2016,0.0
"BEL","DZA",2011,0.4903
"BEL","DZA",2008,0.0945
"BEL","DZA",2018,0.3144
"BEL","DZA",2005,0.238
"BEL","EGY",2010,0.3936
"BEL","EGY",2012,0.7268
"BEL","ETH",2017,0.2974
"BEL","GAB",2010,1.0
"BEL","GEO",2009,0.151
"BEL","GHA",2015,0.6422
"BEL","GHA",2013,0.5448
"BEL","GHA",2016,0.3556
"BEL","GIN",2018,1.0
"BEL","HKG",2004,0.7564
"BEL","HKG",2005,0.4957
"BEL","HKG",2009,0.0441
"BEL","HKG",2007,0.7374
"BEL","HKG",2008,0.7171
"BEL","HKG",2011,0.275
"BEL","HKG",2014,0.3885
"BEL","HKG",2017,0.4834
"BEL","HKG",2016,0.3679
"BEL","HKG",2010,0.1195
"BEL","HKG",2013,0.4794
"BEL","HND",2018,0.0
"BEL","IDN",2006,0.6956
"BEL","IDN",2009,0.3548
"BEL","IDN",2017,0.0956
"BEL","IDN",2014,0.5016
"BEL","IDN",2011,0.39
"BEL","IND",2006,0.2024
"BEL","IND",2011,0.0317
"BEL","IND",2010,0.1126
"BEL","IND",2018,0.6915
"BEL","IND",2007,0.0126
"BEL","IND",2008,0.3584
"BEL","IND",2009,0.1008
"BEL","IND",2015,0.0553
"BEL","IND",2005,0.4059
"BEL","IND",2004,0.177
"BEL","IND",2013,0.0318
"BEL","IND",2014,0.0564
"BEL","IND",2016,0.5935
"BEL","IND",2003,0.2221
"BEL","IND",2012,0.1421
"BEL","IND",2017,0.0136
"BEL","IRN",2006,0.6588
"BEL","IRN",2016,0.5724
"BEL","IRN",2017,0.0947
"BEL","ISR",2008,0.1686
"BEL","ISR",2006,0.425
"BEL","ISR",2003,0.6458
"BEL","JPN",2008,0.1441
"BEL","JPN",2011,0.406
"BEL","JPN",2013,0.0916
"BEL","JPN",2007,0.2336
"BEL","JPN",2010,0.2221
"BEL","JPN",2015,0.6616
"BEL","JPN",2017,0.1047
"BEL","JPN",2018,0.2809
"BEL","JPN",2014,0.6987
"BEL","JPN",2009,0.3128
"BEL","JPN",2012,0.3249
"BEL","KAZ",2008,0.2357
"BEL","KEN",2012,0.7718
"BEL","KEN",2015,0.7674
"BEL","KEN",2013,0.249
"BEL","KEN",2018,0.2544
"BEL","KHM",2013,0.0
"BEL","KHM",2009,0.1842
"BEL","KOR",2014,0.0003
"BEL","KOR",2006,0.1137
"BEL","KOR",2008,0.3654
"BEL","KOR",2009,0.1673
"BEL","KOR",2010,0.5394
"BEL","KOR",2011,0.8607
"BEL","KOR",2012,0.6114
"BEL","KOR",2016,0.3017
"BEL","KOR",2003,0.6053
"BEL","KOR",2005,0.0504
"BEL","KOR",2013,0.1508
"BEL","KOR",2018,0.671
"BEL","LBN",2011,0.0
"BEL","LIE",2010,0.0
"BEL","MAC",2011,0.2121
"BEL","MAC",2014,0.1376
"BEL","MAR",2012,0.5558
"BEL","MAR",2018,0.4151
"BEL","MAR",2008,0.0185
"BEL","MAR",2015,0.6817
"BEL","MCO",2007,1.0
"BEL","MEX",2015,0.1517
"BEL","MEX",2008,0.253
"BEL","MEX",2009,0.0642
"BEL","MEX",2014,0.2551
"BEL","MEX",2011,0.039
"BEL","MEX",2012,0.1366
"BEL","MEX",2013,0.2443
"BEL","MEX",2016,0.2102
"BEL","MEX",2017,0.0679
"BEL","MEX",2018,0.2636
"BEL","MEX",2003,0.6
"BEL","MEX",2004,0.1754
"BEL","MKD",2010,0.474
"BEL","MKD",2011,0.5428
"BEL","MKD",2003,0.6992
"BEL","MKD",2009,0.0828
"BEL","MKD",2012,0.5733
"BEL","MKD",2014,0.2754
"BEL","MKD",2016,0.3257
"BEL","MMR",2016,0.3378
"BEL","MNG",2008,0.0
"BEL","MNG",2010,0.9786
"BEL","MOZ",2013,0.4119
"BEL","MOZ",2014,0.2213
"BEL","MOZ",2018,0.3609
"BEL","MOZ",2008,0.2313
"BEL","MYS",2007,0.5748
"BEL","MYS",2012,0.196
"BEL","MYS",2014,0.2654
"BEL","MYS",2015,0.5198
"BEL","MYS",2016,0.7238
"BEL","MYS",2003,0.0474
"BEL","MYS",2009,0.0943
"BEL","NAM",2007,0.1899
"BEL","NER",2018,1.0
"BEL","NGA",2017,0.7932
"BEL","NGA",2009,0.1413
"BEL","NGA",2010,0.2555
"BEL","NGA",2011,0.0579
"BEL","NGA",2018,0.0499
"BEL","NIC",2018,0.2525
"BEL","NOR",2007,0.761
"BEL","NOR",2005,0.1941
"BEL","NOR",2008,0.0869
"BEL","NOR",2009,0.1873
"BEL","NOR",2010,0.035
"BEL","NOR",2018,0.0997
"BEL","OMN",2009,0.0315
"BEL","PAN",2009,0.6046
"BEL","PAN",2013,0.5722
"BEL","PAN",2010,0.3585
"BEL","PER",2008,0.0864
"BEL","PHL",2013,0.3897
"BEL","PHL",2014,0.2938
"BEL","PHL",2015,0.3789
"BEL","PHL",2016,0.2447
"BEL","PHL",2018,0.7041
"BEL","QAT",2007,0.1536
"BEL","QAT",2008,0.23
"BEL","RUS",2003,0.2062
"BEL","RUS",2004,0.0088
"BEL","RUS",2005,0.2031
"BEL","RUS",2006,0.7216
"BEL","RUS",2007,0.099
"BEL","RUS",2008,0.3623
"BEL","RUS",2013,0.0179
"BEL","RUS",2015,0.0385
"BEL","RUS",2016,0.2497
"BEL","RUS",2012,0.0479
"BEL","RUS",2018,0.2715
"BEL","RUS",2009,0.2612
"BEL","RUS",2010,0.0382
"BEL","RUS",2017,0.0881
"BEL","RUS",2014,0.1396
"BEL","SAU",2015,0.9087
"BEL","SAU",2010,0.0688
"BEL","SAU",2014,0.0
"BEL","SAU",2011,0.1693
"BEL","SAU",2013,0.4668
"BEL","SAU",2009,0.0024
"BEL","SAU",2012,0.5735
"BEL","SGP",2011,0.6468
"BEL","SGP",2014,0.0859
"BEL","SGP",2015,0.1615
"BEL","SGP",2003,0.0486
"BEL","SGP",2005,0.6856
"BEL","SGP",2008,0.5328
"BEL","SGP",2010,0.8607
"BEL","SGP",2016,0.2884
"BEL","SGP",2018,1.0
"BEL","SGP",2013,0.0501
"BEL","SGP",2012,0.7155
"BEL","SLV",2013,0.4839
"BEL","SRB",2008,0.1839
"BEL","SRB",2018,0.2897
"BEL","SRB",2009,0.4209
"BEL","SRB",2011,0.1799
"BEL","SRB",2012,0.5434
"BEL","SRB",2013,0.3533
"BEL","SRB",2015,0.8157
"BEL","SRB",2014,0.333
"BEL","THA",2008,0.7095
"BEL","THA",2010,0.18
"BEL","THA",2011,0.4832
"BEL","THA",2005,0.169
"BEL","THA",2007,0.0483
"BEL","THA",2013,0.0097
"BEL","THA",2009,0.3111
"BEL","THA",2014,0.6085
"BEL","THA",2018,0.6595
"BEL","THA",2004,0.0795
"BEL","THA",2006,0.0358
"BEL","THA",2012,0.1421
"BEL","TLS",2012,1.0
"BEL","TUN",2017,0.4093
"BEL","TUN",2018,0.2535
"BEL","TUN",2005,0.2145
"BEL","TUR",2014,0.1208
"BEL","TUR",2015,0.1268
"BEL","TUR",2017,0.1236
"BEL","TUR",2013,0.0698
"BEL","TUR",2016,0.4628
"BEL","TUR",2010,0.068
"BEL","TUR",2011,0.879
"BEL","TUR",2004,0.0378
"BEL","TUR",2008,0.0667
"BEL","TUR",2009,0.1524
"BEL","TUR",2018,0.5296
"BEL","TUR",2007,0.4815
"BEL","TUR",2003,0.2216
"BEL","TWN",2006,0.2881
"BEL","TWN",2017,0.6555
"BEL","TWN",2008,0.5713
"BEL","TWN",2010,0.4921
"BEL","TWN",2011,0.2176
"BEL","TWN",2014,0.2922
"BEL","TZA",2004,0.49
"BEL","TZA",2018,0.9841
"BEL","UKR",2008,0.4162
"BEL","UKR",2009,0.2832
"BEL","UKR",2017,0.2997
"BEL","UKR",2012,0.1779
"BEL","UKR",2005,0.035
"BEL","UKR",2007,0.1693
"BEL","URY",2007,0.4229
"BEL","USA",2006,0.9633
"BEL","USA",2012,0.5251
"BEL","USA",2013,0.1883
"BEL","USA",2014,0.6092
"BEL","USA",2015,0.2328
"BEL","USA",2017,0.7998
"BEL","USA",2007,0.1332
"BEL","USA",2009,0.615
"BEL","USA",2010,0.8577
"BEL","USA",2011,0.0236
"BEL","USA",2018,0.5445
"BEL","USA",2008,0.5442
"BEL","USA",2016,0.9679
"BEL","USA",2003,0.201
"BEL","USA",2004,0.3155
"BEL","USA",2005,0.0869
"BEL","VEN",2012,0.5164
"BEL","VNM",2014,0.302
"BEL","VNM",2015,0.0102
"BEL","VNM",2016,0.242
"BEL","VNM",2009,0.0692
"BEL","VNM",2013,0.271
"BEL","VNM",2008,0.7584
"BEL","VNM",2018,0.1721
"BEL","VNM",2011,0.0372
"BEL","ZAF",2014,0.6261
"BEL","ZAF",2009,0.1534
"BEL","ZAF",2004,0.2341
"BEL","ZAF",2017,0.1783
"BEL","ZAF",2013,0.6158
"BEL","ZAF",2010,0.0047
"BEL","ZAF",2003,0.0357
"BEL","ZAF",2008,0.0041
"BEL","ZMB",2017,0.3029
"BEL","ZMB",2009,0.1581
"BGR","ALB",2017,1.0
"BGR","ALB",2015,0.3402
"BGR","ARE",2012,0.3574
"BGR","AUS",2011,0.3932
"BGR","BHR",2008,1.0
"BGR","BIH",2014,1.0
"BGR","BIH",2013,0.613
"BGR","BLR",2008,0.382
"BGR","BLR",2017,0.6594
"BGR","CAN",2010,0.3124
"BGR","CHE",2009,0.5752
"BGR","CHN",2013,0.303
"BGR","COD",2014,0.2383
"BGR","COL",2016,0.3226
"BGR","CRI",2017,0.5323
"BGR","IRN",2017,0.4744
"BGR","MKD",2008,0.9058
"BGR","MKD",2018,0.0
"BGR","MKD",2007,0.5865
"BGR","MKD",2013,0.1792
"BGR","MKD",2015,0.5509
"BGR","MKD",2014,0.4322
"BGR","MKD",2010,0.4774
"BGR","MNE",2013,0.9907
"BGR","NOR",2010,0.286
"BGR","RUS",2008,0.5437
"BGR","RUS",2018,0.2547
"BGR","SGP",2015,0.2041
"BGR","SRB",2007,0.5986
"BGR","SRB",2018,0.2914
"BGR","SRB",2008,0.2568
"BGR","SRB",2012,0.0507
"BGR","SRB",2015,0.1476
"BGR","SRB",2014,0.0947
"BGR","SRB",2013,0.6046
"BGR","SRB",2016,0.2332
"BGR","SRB",2017,0.0658
"BGR","TUR",2016,0.4038
"BGR","TUR",2017,0.2223
"BGR","TUR",2018,0.7281
"BGR","UKR",2012,0.3832
"BGR","UKR",2010,0.1053
"BGR","USA",2016,0.6474
