"iso2_o","iso2_d","year","p"
"AUT","FIN",2014,0.5226
"AUT","FIN",2008,0.5248
"AUT","FIN",2016,0.004
"AUT","FRA",2016,0.6793
"AUT","FRA",2014,0.4575
"AUT","FRA",2008,0.0015
"AUT","FRA",2018,0.5199
"AUT","FRA",2004,0.1968
"AUT","FRA",2006,0.0006
"AUT","FRA",2010,0.3036
"AUT","FRA",2012,0.5068
"AUT","GBR",2008,0.073
"AUT","GBR",2012,0.8139
"AUT","GBR",2014,0.6601
"AUT","GBR",2018,0.5479
"AUT","GBR",2016,0.1985
"AUT","GBR",2010,0.0234
"AUT","GBR",2006,0.59
"AUT","GBR",2004,0.0019
"AUT","GEO",2008,0.1859
"AUT","GEO",2012,0.9475
"AUT","GEO",2004,0.6215
"AUT","GEO",2014,0.8846
"AUT","GEO",2018,1.0
"AUT","GEO",2006,0.3418
"AUT","GRC",2008,0.7989
"AUT","GRC",2016,0.0
"AUT","GRC",2018,0.1497
"AUT","GRC",2006,0.1858
"AUT","HKG",2008,0.1882
"AUT","HKG",2004,0.279
"AUT","HKG",2014,0.4374
"AUT","HKG",2018,0.9695
"AUT","HKG",2010,0.574
"AUT","HKG",2006,0.1287
"AUT","HKG",2016,0.8002
"AUT","HRV",2008,0.8609
"AUT","HRV",2004,0.9231
"AUT","HRV",2006,0.9959
"AUT","HRV",2010,0.491
"AUT","HRV",2012,0.7637
"AUT","HRV",2014,0.9846
"AUT","HRV",2018,0.4022
"AUT","HRV",2016,0.086
"AUT","HUN",2004,0.1434
"AUT","HUN",2006,0.9884
"AUT","HUN",2014,0.3414
"AUT","HUN",2008,0.9777
"AUT","HUN",2016,0.9655
"AUT","HUN",2018,0.7057
"AUT","HUN",2012,0.3168
"AUT","HUN",2010,0.9866
"AUT","IDN",2010,0.6665
"AUT","IDN",2012,0.5755
"AUT","IDN",2014,0.3265
"AUT","IDN",2018,0.4723
"AUT","IDN",2004,0.1943
"AUT","IDN",2008,0.4125
"AUT","IND",2010,0.0974
"AUT","IND",2016,0.7405
"AUT","IND",2008,0.0842
"AUT","IND",2018,0.0563
"AUT","IND",2014,0.0163
"AUT","IND",2012,0.4802
"AUT","IND",2006,0.1473
"AUT","IND",2004,0.2531
"AUT","IRL",2012,0.1065
"AUT","IRL",2016,0.0127
"AUT","IRL",2004,0.0
"AUT","IRN",2010,0.4493
"AUT","IRN",2016,0.4387
"AUT","IRN",2004,0.4537
"AUT","IRQ",2004,0.4705
"AUT","ISR",2012,1.0
"AUT","ITA",2004,0.4306
"AUT","ITA",2014,0.4215
"AUT","ITA",2018,0.9612
"AUT","ITA",2006,0.2546
"AUT","ITA",2010,0.3214
"AUT","ITA",2008,0.5783
"AUT","ITA",2012,0.4422
"AUT","ITA",2016,0.5144
"AUT","JOR",2010,0.0
"AUT","JPN",2010,0.0545
"AUT","JPN",2014,0.1497
"AUT","JPN",2012,0.4955
"AUT","JPN",2004,0.4632
"AUT","KAZ",2010,0.0303
"AUT","KAZ",2008,0.9093
"AUT","KAZ",2006,0.2311
"AUT","KAZ",2016,0.1558
"AUT","KOR",2014,0.1218
"AUT","KOR",2004,0.0777
"AUT","KOR",2012,0.2511
"AUT","KOR",2016,0.3153
"AUT","KOR",2008,0.4464
"AUT","KOR",2010,0.3294
"AUT","KWT",2010,0.2292
"AUT","KWT",2012,0.0
"AUT","KWT",2004,0.8113
"AUT","LBY",2006,0.6697
"AUT","LIE",2010,0.0
"AUT","LIE",2006,1.0
"AUT","LIE",2014,1.0
"AUT","LKA",2014,1.0
"AUT","LKA",2010,0.1991
"AUT","LTU",2010,0.5708
"AUT","LTU",2018,0.2044
"AUT","LTU",2004,0.2218
"AUT","LUX",2010,0.8439
"AUT","LUX",2008,0.2449
"AUT","LUX",2006,0.0
"AUT","LVA",2008,0.2144
"AUT","LVA",2012,0.563
"AUT","MAR",2004,0.6531
"AUT","MAR",2012,0.3178
"AUT","MDA",2012,0.1873
"AUT","MDA",2016,0.3986
"AUT","MDA",2006,0.4907
"AUT","MDA",2008,0.8787
"AUT","MEX",2016,0.8162
"AUT","MEX",2014,0.7383
"AUT","MEX",2018,0.4801
"AUT","MEX",2004,0.4233
"AUT","MEX",2008,0.4333
"AUT","MEX",2012,0.5194
"AUT","MEX",2010,0.4096
"AUT","MKD",2010,0.9927
"AUT","MKD",2004,0.0586
"AUT","MKD",2006,0.0893
"AUT","MKD",2008,0.0488
"AUT","MKD",2012,0.2304
"AUT","MLT",2008,0.8341
"AUT","MMR",2014,0.3245
"AUT","MMR",2018,0.3774
"AUT","MNE",2012,0.8186
"AUT","MNE",2010,0.3775
"AUT","MYS",2004,0.5233
"AUT","MYS",2010,0.836
"AUT","MYS",2016,1.0
"AUT","MYS",2014,0.0554
"AUT","MYS",2012,0.1053
"AUT","NLD",2014,0.081
"AUT","NLD",2010,0.0024
"AUT","NLD",2018,0.0029
"AUT","NLD",2006,0.3908
"AUT","NLD",2016,0.7962
"AUT","NLD",2012,0.2182
"AUT","NOR",2006,0.6245
"AUT","NOR",2014,0.5141
"AUT","NOR",2012,0.0103
"AUT","NOR",2008,0.0372
"AUT","NZL",2006,0.2342
"AUT","NZL",2008,0.0458
"AUT","NZL",2014,0.4531
"AUT","NZL",2018,0.8274
"AUT","NZL",2012,0.0126
"AUT","OMN",2010,0.4574
"AUT","OMN",2008,0.8347
"AUT","OMN",2004,0.297
"AUT","PAK",2004,0.522
"AUT","PAK",2010,0.878
"AUT","PAK",2014,0.7632
"AUT","PAN",2016,0.109
"AUT","PER",2010,0.8371
"AUT","PER",2014,0.0818
"AUT","PHL",2018,0.0525
"AUT","PHL",2016,0.006
"AUT","POL",2006,0.2554
"AUT","POL",2008,0.5202
"AUT","POL",2018,0.4208
"AUT","POL",2014,0.3108
"AUT","POL",2016,0.6058
"AUT","POL",2004,0.862
"AUT","POL",2010,0.2481
"AUT","POL",2012,0.5625
"AUT","PRT",2018,0.4238
"AUT","PRT",2014,0.2676
"AUT","PRT",2010,0.3799
"AUT","QAT",2004,0.6234
"AUT","QAT",2010,0.1763
"AUT","QAT",2012,0.677
"AUT","ROU",2010,0.5247
"AUT","ROU",2004,0.5513
"AUT","ROU",2006,0.4041
"AUT","ROU",2008,0.9926
"AUT","ROU",2012,0.3859
"AUT","ROU",2014,0.2555
"AUT","ROU",2016,0.1028
"AUT","ROU",2018,0.9312
"AUT","RUS",2008,0.9505
"AUT","RUS",2004,0.9923
"AUT","RUS",2012,0.9902
"AUT","RUS",2016,0.0518
"AUT","RUS",2010,0.9845
"AUT","RUS",2006,0.5358
"AUT","RUS",2014,0.1595
"AUT","RUS",2018,0.5052
"AUT","SAU",2010,0.0196
"AUT","SAU",2014,0.2551
"AUT","SAU",2008,0.6739
"AUT","SAU",2016,0.1446
"AUT","SGP",2010,0.4081
"AUT","SGP",2016,0.7123
"AUT","SGP",2004,0.3766
"AUT","SGP",2008,0.0707
"AUT","SGP",2012,0.2262
"AUT","SGP",2018,0.0014
"AUT","SGP",2014,0.7033
"AUT","SRB",2008,0.9122
"AUT","SRB",2010,0.7936
"AUT","SRB",2014,0.3403
"AUT","SRB",2018,0.6823
"AUT","SRB",2012,0.9575
"AUT","SRB",2004,0.6678
"AUT","SRB",2006,0.4315
"AUT","SRB",2016,0.3313
"AUT","SVK",2006,0.9498
"AUT","SVK",2004,0.9639
"AUT","SVK",2008,0.9005
"AUT","SVK",2014,0.6396
"AUT","SVK",2016,0.9933
"AUT","SVK",2018,0.2947
"AUT","SVK",2012,0.7808
"AUT","SVK",2010,0.7121
"AUT","SVN",2004,0.8823
"AUT","SVN",2006,0.8696
"AUT","SVN",2008,0.6516
"AUT","SVN",2010,0.9006
"AUT","SVN",2012,0.9138
"AUT","SVN",2016,0.1039
"AUT","SVN",2018,0.4934
"AUT","SVN",2014,0.7657
"AUT","SWE",2008,0.083
"AUT","SWE",2010,0.2198
"AUT","SWE",2004,0.2141
"AUT","SWE",2006,0.7177
"AUT","SWE",2012,0.1302
"AUT","SWE",2014,0.6143
"AUT","SWE",2018,0.6268
"AUT","SYR",2008,0.0
"AUT","THA",2014,0.0856
"AUT","THA",2016,0.6142
"AUT","THA",2010,0.4692
"AUT","THA",2018,0.5612
"AUT","THA",2008,0.0145
"AUT","TUN",2008,0.4649
"AUT","TUN",2006,0.4308
"AUT","TUN",2014,0.0931
"AUT","TUN",2012,0.0
"AUT","TUR",2010,0.0633
"AUT","TUR",2018,0.0192
"AUT","TUR",2012,0.0056
"AUT","TUR",2016,0.4193
"AUT","TUR",2008,0.4046
"AUT","TUR",2014,0.064
"AUT","TUR",2004,0.006
"AUT","TWN",2014,0.5992
"AUT","TWN",2008,0.7946
"AUT","TWN",2004,0.0322
"AUT","TWN",2018,0.0928
"AUT","TWN",2012,0.3402
"AUT","TZA",2018,0.2306
"AUT","UGA",2008,1.0
"AUT","UKR",2004,0.7803
"AUT","UKR",2012,0.4155
"AUT","UKR",2016,0.4842
"AUT","UKR",2008,0.4306
"AUT","UKR",2010,0.7416
"AUT","UKR",2006,0.8069
"AUT","UKR",2018,0.0559
"AUT","UKR",2014,0.3432
"AUT","USA",2004,0.1746
"AUT","USA",2008,0.9411
"AUT","USA",2010,0.12
"AUT","USA",2012,0.05
"AUT","USA",2014,0.0585
"AUT","USA",2016,0.003
"AUT","USA",2018,0.0
"AUT","USA",2006,0.5381
"AUT","UZB",2006,0.2204
"AUT","UZB",2008,0.0
"AUT","UZB",2010,0.5452
"AUT","UZB",2012,0.6664
"AUT","UZB",2018,0.0408
"AUT","VNM",2016,0.8834
"AUT","VNM",2006,0.2097
"AUT","VNM",2012,0.1512
"AUT","VNM",2018,0.0461
"AUT","VNM",2004,0.0424
"AUT","VNM",2014,0.4045
"AUT","YEM",2006,1.0
"AUT","ZAF",2012,0.5894
"AUT","ZAF",2006,0.3987
"AUT","ZAF",2010,0.5251
"AUT","ZAF",2016,0.6084
"AUT","ZAF",2014,0.1856
"AUT","ZAF",2018,0.12
"AUT","ZWE",2012,0.3199
"BEL","AGO",2012,0.5326
"BEL","AGO",2010,0.1578
"BEL","ALB",2012,1.0
"BEL","AND",2018,0.0
"BEL","ARE",2014,0.9598
"BEL","ARE",2006,0.0452
"BEL","ARE",2008,0.1004
"BEL","ARE",2010,0.2604
"BEL","ARE",2018,0.7451
"BEL","ARE",2004,0.0445
"BEL","ARE",2012,0.6896
"BEL","ARE",2016,0.1352
"BEL","ARG",2004,0.2289
"BEL","ARG",2014,0.3519
"BEL","ARG",2012,0.1388
"BEL","ARG",2016,0.0492
"BEL","ARG",2018,0.1795
"BEL","ARG",2008,0.0093
"BEL","AUS",2018,0.5634
"BEL","AUS",2006,0.8915
"BEL","AUS",2016,0.2148
"BEL","AUS",2010,0.3053
"BEL","AUS",2008,0.5151
"BEL","AUS",2012,0.0
"BEL","AUT",2006,0.9103
"BEL","AUT",2018,0.0201
"BEL","AUT",2012,0.287
"BEL","AUT",2008,0.0756
"BEL","AUT",2004,0.1308
"BEL","AZE",2006,0.3601
"BEL","AZE",2010,0.0
"BEL","BGR",2010,0.2165
"BEL","BGR",2008,0.4919
"BEL","BGR",2012,0.43
"BEL","BGR",2006,0.0352
"BEL","BGR",2016,0.0155
"BEL","BGR",2004,0.4372
"BEL","BGR",2018,0.0227
"BEL","BHR",2006,0.7593
"BEL","BHR",2004,0.2221
"BEL","BHR",2010,0.2739
"BEL","BIH",2016,0.1592
"BEL","BIH",2014,0.11
"BEL","BLR",2008,0.0581
"BEL","BLR",2018,0.0503
"BEL","BRA",2012,0.1144
"BEL","BRA",2014,0.135
"BEL","BRA",2016,0.0478
"BEL","BRA",2008,0.2163
"BEL","BRA",2010,0.0691
"BEL","BRA",2018,0.184
"BEL","BRA",2004,0.3273
"BEL","BRA",2006,0.0242
"BEL","BWA",2008,0.8541
"BEL","BWA",2004,1.0
"BEL","BWA",2012,1.0
"BEL","CAN",2004,0.0272
"BEL","CAN",2006,0.1219
"BEL","CAN",2008,0.0104
"BEL","CAN",2016,0.0778
"BEL","CAN",2018,0.914
"BEL","CAN",2010,0.2313
"BEL","CAN",2012,0.1427
"BEL","CAN",2014,0.6697
"BEL","CHE",2018,0.077
"BEL","CHE",2004,0.0624
"BEL","CHE",2010,0.0129
"BEL","CHE",2016,0.8604
"BEL","CHE",2006,0.4406
"BEL","CHE",2014,0.4971
"BEL","CHE",2008,0.2288
"BEL","CHE",2012,0.5215
"BEL","CHL",2014,0.2265
"BEL","CHL",2016,0.0063
"BEL","CHL",2018,0.0851
"BEL","CHL",2008,0.1929
"BEL","CHL",2012,0.8274
"BEL","CHN",2004,0.5987
"BEL","CHN",2006,0.758
"BEL","CHN",2008,0.7564
"BEL","CHN",2012,0.3873
"BEL","CHN",2014,0.4165
"BEL","CHN",2018,0.0913
"BEL","CHN",2010,0.1182
"BEL","CHN",2016,0.275
"BEL","CIV",2008,0.4959
"BEL","CIV",2018,0.1532
"BEL","CIV",2016,0.0058
"BEL","COL",2014,0.0845
"BEL","COL",2016,0.0121
"BEL","COL",2010,0.5826
"BEL","COL",2008,0.8268
"BEL","CRI",2012,0.5307
"BEL","CRI",2018,0.4427
"BEL","CRI",2014,0.2997
"BEL","CZE",2004,0.9299
"BEL","CZE",2006,0.5168
"BEL","CZE",2016,0.0729
"BEL","CZE",2012,0.1861
"BEL","CZE",2008,0.0342
"BEL","CZE",2014,0.249
"BEL","CZE",2018,0.0077
"BEL","DEU",2008,0.0196
"BEL","DEU",2012,0.6712
"BEL","DEU",2014,0.0868
"BEL","DEU",2004,0.6275
"BEL","DEU",2010,0.0973
"BEL","DEU",2016,0.9805
"BEL","DEU",2006,0.5896
"BEL","DEU",2018,0.0227
"BEL","DNK",2006,0.7601
"BEL","DNK",2008,0.4687
"BEL","DNK",2016,0.2388
"BEL","DNK",2018,0.0026
"BEL","DZA",2008,0.0683
"BEL","DZA",2012,0.8344
"BEL","DZA",2018,0.2509
"BEL","DZA",2006,0.011
"BEL","DZA",2016,0.0
"BEL","EGY",2010,0.5101
"BEL","EGY",2012,0.8552
"BEL","ESP",2008,0.9918
"BEL","ESP",2012,0.306
"BEL","ESP",2014,0.9785
"BEL","ESP",2006,0.0346
"BEL","ESP",2018,0.1815
"BEL","ESP",2004,0.3827
"BEL","ESP",2010,0.7701
"BEL","ESP",2016,0.0336
"BEL","EST",2012,1.0
"BEL","EST",2006,0.1042
"BEL","EST",2014,0.0165
"BEL","ETH",2018,0.1465
"BEL","FIN",2004,0.5165
"BEL","FIN",2018,0.0217
"BEL","FIN",2012,0.6721
"BEL","FRA",2006,0.9707
"BEL","FRA",2008,0.9799
"BEL","FRA",2010,0.7432
"BEL","FRA",2012,0.4304
"BEL","FRA",2014,0.5475
"BEL","FRA",2016,0.4064
"BEL","FRA",2018,0.6846
"BEL","FRA",2004,0.9274
"BEL","GAB",2010,0.4935
"BEL","GBR",2018,0.1794
"BEL","GBR",2010,0.8358
"BEL","GBR",2012,0.0286
"BEL","GBR",2014,0.6433
"BEL","GBR",2016,0.9116
"BEL","GBR",2004,0.4586
"BEL","GBR",2006,0.4417
"BEL","GBR",2008,0.1473
"BEL","GEO",2010,0.539
"BEL","GHA",2014,0.8859
"BEL","GHA",2016,0.3806
"BEL","GIN",2018,0.9769
"BEL","GRC",2004,0.7575
"BEL","GRC",2008,0.3897
"BEL","GRC",2010,0.0642
"BEL","GRC",2012,0.1902
"BEL","GRC",2014,0.9571
"BEL","HKG",2010,0.0428
"BEL","HKG",2014,0.3808
"BEL","HKG",2018,0.2541
"BEL","HKG",2004,0.2019
"BEL","HKG",2006,0.2098
"BEL","HKG",2008,0.6054
"BEL","HKG",2012,0.2488
"BEL","HKG",2016,0.6423
"BEL","HND",2018,0.0
"BEL","HRV",2008,0.0806
"BEL","HRV",2014,0.0773
"BEL","HRV",2016,0.2502
"BEL","HRV",2010,0.7247
"BEL","HRV",2004,0.5119
"BEL","HRV",2006,0.0
"BEL","HUN",2004,0.714
"BEL","HUN",2006,0.4449
"BEL","HUN",2010,0.2086
"BEL","HUN",2016,0.4979
"BEL","HUN",2012,0.0267
"BEL","HUN",2014,1.0
"BEL","HUN",2008,0.8182
"BEL","IDN",2012,0.4312
"BEL","IDN",2014,0.0374
"BEL","IDN",2006,0.3439
"BEL","IDN",2010,0.2549
"BEL","IDN",2018,0.6225
"BEL","IND",2008,0.3811
"BEL","IND",2014,0.1585
"BEL","IND",2016,0.5882
"BEL","IND",2012,0.057
"BEL","IND",2004,0.0144
"BEL","IND",2006,0.4566
"BEL","IND",2010,0.021
"BEL","IND",2018,0.6243
"BEL","IRL",2008,0.0659
"BEL","IRL",2018,0.9038
"BEL","IRL",2010,0.9581
"BEL","IRL",2006,0.0109
"BEL","IRL",2012,0.1902
"BEL","IRL",2014,0.125
"BEL","IRL",2016,0.3261
"BEL","IRN",2018,0.0817
"BEL","IRN",2016,0.6141
"BEL","IRN",2006,0.5937
"BEL","ISR",2004,0.245
"BEL","ISR",2008,0.2286
"BEL","ISR",2006,0.5318
"BEL","ITA",2004,0.4219
"BEL","ITA",2018,0.946
"BEL","ITA",2006,0.0488
"BEL","ITA",2010,0.0315
"BEL","ITA",2012,0.5016
"BEL","ITA",2014,0.2181
"BEL","ITA",2016,0.0081
"BEL","ITA",2008,0.8639
"BEL","JPN",2012,0.1937
"BEL","JPN",2010,0.3884
"BEL","JPN",2008,0.1123
"BEL","JPN",2014,0.7165
"BEL","JPN",2016,0.2858
"BEL","JPN",2018,0.1283
"BEL","KAZ",2008,0.1144
"BEL","KEN",2014,0.3637
"BEL","KEN",2012,0.616
"BEL","KEN",2016,0.8251
"BEL","KEN",2018,0.6695
"BEL","KHM",2010,0.2602
"BEL","KHM",2014,0.1367
"BEL","KOR",2014,0.2173
"BEL","KOR",2004,0.5162
"BEL","KOR",2006,0.3919
"BEL","KOR",2010,0.0084
"BEL","KOR",2012,0.1955
"BEL","KOR",2018,0.7607
"BEL","KOR",2008,0.189
"BEL","KOR",2016,0.305
"BEL","LBN",2012,0.2517
"BEL","LIE",2010,0.0
"BEL","LTU",2010,0.1366
"BEL","LTU",2016,0.0614
"BEL","LTU",2018,0.8844
"BEL","LTU",2014,0.4354
"BEL","LUX",2004,0.2223
"BEL","LUX",2008,0.2307
"BEL","LUX",2016,0.4826
"BEL","LUX",2006,0.0
"BEL","LUX",2010,0.5891
"BEL","LUX",2012,0.2142
"BEL","LUX",2018,0.839
"BEL","LVA",2006,0.0117
"BEL","LVA",2014,0.1757
"BEL","MAC",2012,0.2465
"BEL","MAC",2014,0.8123
"BEL","MAR",2012,1.0
"BEL","MAR",2016,0.6491
"BEL","MAR",2018,0.1784
"BEL","MAR",2008,0.1659
"BEL","MCO",2008,0.4943
"BEL","MEX",2018,0.0003
"BEL","MEX",2012,0.2016
"BEL","MEX",2014,0.4177
"BEL","MEX",2016,0.0975
"BEL","MEX",2008,0.1708
"BEL","MEX",2010,0.1511
"BEL","MEX",2004,0.0228
"BEL","MKD",2012,0.7341
"BEL","MKD",2014,0.6419
"BEL","MKD",2016,0.2255
"BEL","MKD",2004,1.0
"BEL","MKD",2010,0.026
"BEL","MLT",2012,0.351
"BEL","MMR",2016,0.6822
"BEL","MNG",2010,0.3218
"BEL","MNG",2008,0.0
"BEL","MOZ",2018,0.6359
"BEL","MOZ",2008,0.3524
"BEL","MOZ",2014,0.413
"BEL","MYS",2008,0.9816
"BEL","MYS",2016,0.1862
"BEL","MYS",2004,0.0058
"BEL","MYS",2010,0.0
"BEL","MYS",2012,1.0
"BEL","MYS",2014,0.6962
"BEL","NAM",2008,0.2303
"BEL","NER",2018,1.0
"BEL","NGA",2018,0.1523
"BEL","NGA",2010,0.1549
"BEL","NGA",2012,0.0158
"BEL","NIC",2018,0.7652
"BEL","NLD",2006,0.0876
"BEL","NLD",2010,0.2613
"BEL","NLD",2012,0.1259
"BEL","NLD",2008,0.7448
"BEL","NLD",2018,0.5698
"BEL","NLD",2014,0.0089
"BEL","NLD",2016,0.6519
"BEL","NLD",2004,0.0026
"BEL","NOR",2006,0.0133
"BEL","NOR",2008,0.0465
"BEL","NOR",2010,0.0205
"BEL","NOR",2018,0.0151
"BEL","OMN",2010,0.277
"BEL","PAN",2010,0.7324
"BEL","PAN",2014,0.1012
"BEL","PER",2008,0.4162
"BEL","PHL",2014,0.3724
"BEL","PHL",2018,0.8492
"BEL","PHL",2016,0.2451
"BEL","POL",2010,0.7553
"BEL","POL",2012,0.0937
"BEL","POL",2016,0.7519
"BEL","POL",2018,0.3622
"BEL","POL",2006,0.7758
"BEL","POL",2014,0.1741
"BEL","POL",2008,0.8757
"BEL","POL",2004,0.4369
"BEL","PRT",2008,0.0247
"BEL","PRT",2018,0.9571
"BEL","PRT",2006,0.0287
"BEL","PRT",2012,0.7414
"BEL","QAT",2008,0.1389
"BEL","ROU",2016,0.779
"BEL","ROU",2004,0.1133
"BEL","ROU",2006,0.2717
"BEL","ROU",2008,0.2059
"BEL","ROU",2010,0.0518
"BEL","ROU",2012,0.8842
"BEL","ROU",2014,0.4523
"BEL","ROU",2018,0.5622
"BEL","RUS",2006,0.4835
"BEL","RUS",2010,0.2143
"BEL","RUS",2008,0.6041
"BEL","RUS",2014,0.0216
"BEL","RUS",2018,0.394
"BEL","RUS",2004,0.0258
"BEL","RUS",2016,0.146
"BEL","RUS",2012,0.3191
"BEL","SAU",2014,0.4391
"BEL","SAU",2012,0.25
"BEL","SAU",2016,0.1177
"BEL","SAU",2010,0.0017
"BEL","SGP",2004,0.1109
"BEL","SGP",2012,0.8992
"BEL","SGP",2014,0.0933
"BEL","SGP",2016,0.2686
"BEL","SGP",2008,0.265
"BEL","SGP",2006,0.6261
"BEL","SGP",2010,0.7256
"BEL","SGP",2018,1.0
"BEL","SLV",2014,0.8719
"BEL","SRB",2012,0.3722
"BEL","SRB",2014,0.439
"BEL","SRB",2016,0.6416
"BEL","SRB",2010,0.7041
"BEL","SRB",2008,0.216
"BEL","SRB",2018,0.8359
"BEL","SVK",2018,0.5174
"BEL","SVK",2004,0.4142
"BEL","SVK",2008,0.6968
"BEL","SVK",2012,0.3375
"BEL","SVK",2014,0.1124
"BEL","SVK",2006,0.8008
"BEL","SVK",2010,0.5202
"BEL","SVK",2016,0.4672
"BEL","SVN",2010,0.4938
"BEL","SVN",2018,0.1802
"BEL","SVN",2008,0.0578
"BEL","SWE",2004,0.7081
"BEL","SWE",2016,0.0398
"BEL","SWE",2018,0.4054
"BEL","SWE",2006,0.2485
"BEL","SWE",2008,0.0009
"BEL","THA",2014,0.5714
"BEL","THA",2018,0.21
"BEL","THA",2008,0.1789
"BEL","THA",2010,0.0563
"BEL","THA",2006,0.4485
"BEL","THA",2012,0.5742
"BEL","THA",2004,0.0473
"BEL","TLS",2012,1.0
"BEL","TUN",2018,0.6486
"BEL","TUN",2006,0.6539
"BEL","TUR",2016,0.3684
"BEL","TUR",2012,0.9477
"BEL","TUR",2018,0.6126
"BEL","TUR",2010,0.2435
"BEL","TUR",2014,0.0535
"BEL","TUR",2004,0.1449
"BEL","TUR",2008,0.2851
"BEL","TWN",2006,0.5137
