"iso2_o","iso2_d","year","p"
"AUT","OMN",2007,0.6012
"AUT","OMN",2004,0.4756
"AUT","PAK",2003,0.8187
"AUT","PAK",2009,0.5345
"AUT","PAK",2013,0.2243
"AUT","PAN",2015,0.0867
"AUT","PER",2010,0.8244
"AUT","PER",2013,0.0372
"AUT","PHL",2017,0.0735
"AUT","PHL",2015,0.0455
"AUT","QAT",2004,0.4981
"AUT","QAT",2010,0.1924
"AUT","QAT",2012,0.6544
"AUT","RUS",2008,0.8985
"AUT","RUS",2004,0.974
"AUT","RUS",2007,0.5711
"AUT","RUS",2011,0.9452
"AUT","RUS",2015,0.1504
"AUT","RUS",2016,0.136
"AUT","RUS",2010,0.9634
"AUT","RUS",2005,0.4785
"AUT","RUS",2006,0.7687
"AUT","RUS",2012,0.9312
"AUT","RUS",2013,0.1334
"AUT","RUS",2017,0.2178
"AUT","RUS",2018,0.5106
"AUT","RUS",2003,0.0529
"AUT","RUS",2009,0.8028
"AUT","RUS",2014,0.3394
"AUT","SAU",2009,0.0
"AUT","SAU",2014,0.2509
"AUT","SAU",2008,0.0873
"AUT","SAU",2007,0.7507
"AUT","SAU",2015,0.3542
"AUT","SGP",2009,0.2225
"AUT","SGP",2015,0.8357
"AUT","SGP",2004,0.3333
"AUT","SGP",2008,0.7622
"AUT","SGP",2012,0.3912
"AUT","SGP",2017,0.0219
"AUT","SGP",2010,0.8607
"AUT","SGP",2011,0.1984
"AUT","SGP",2014,0.4424
"AUT","SGP",2007,0.0157
"AUT","SGP",2013,1.0
"AUT","SGP",2018,0.0265
"AUT","SRB",2008,0.9837
"AUT","SRB",2010,0.3802
"AUT","SRB",2014,0.1242
"AUT","SRB",2018,0.3845
"AUT","SRB",2007,0.8057
"AUT","SRB",2011,0.4497
"AUT","SRB",2009,0.3737
"AUT","SRB",2012,0.7067
"AUT","SRB",2013,0.1918
"AUT","SRB",2017,0.8763
"AUT","SRB",2003,0.1481
"AUT","SRB",2005,0.0736
"AUT","SRB",2016,0.5098
"AUT","SRB",2006,0.7208
"AUT","SRB",2004,0.104
"AUT","SRB",2015,0.0873
"AUT","SYR",2007,0.7426
"AUT","THA",2014,0.2285
"AUT","THA",2016,0.9291
"AUT","THA",2010,0.9636
"AUT","THA",2018,0.4146
"AUT","THA",2009,0.1025
"AUT","THA",2017,0.5834
"AUT","THA",2008,0.083
"AUT","TUN",2008,0.4454
"AUT","TUN",2005,0.5457
"AUT","TUN",2014,0.6952
"AUT","TUN",2012,0.3223
"AUT","TUN",2006,0.1922
"AUT","TUR",2009,0.0227
"AUT","TUR",2018,0.5911
"AUT","TUR",2012,0.8838
"AUT","TUR",2015,0.5002
"AUT","TUR",2017,0.0268
"AUT","TUR",2007,0.4082
"AUT","TUR",2008,0.3157
"AUT","TUR",2011,0.0068
"AUT","TUR",2010,0.7487
"AUT","TUR",2013,0.0179
"AUT","TUR",2014,0.4778
"AUT","TUR",2003,0.0405
"AUT","TUR",2004,0.0565
"AUT","TUR",2016,0.3224
"AUT","TWN",2013,0.5404
"AUT","TWN",2007,0.6787
"AUT","TWN",2003,0.0826
"AUT","TWN",2017,0.1507
"AUT","TWN",2011,0.3936
"AUT","TZA",2018,0.4842
"AUT","UGA",2008,0.7935
"AUT","UKR",2003,0.2449
"AUT","UKR",2004,0.9758
"AUT","UKR",2011,0.3796
"AUT","UKR",2012,0.0288
"AUT","UKR",2015,0.4905
"AUT","UKR",2008,0.6232
"AUT","UKR",2009,0.4959
"AUT","UKR",2010,0.8767
"AUT","UKR",2005,0.9368
"AUT","UKR",2006,0.7153
"AUT","UKR",2017,0.4811
"AUT","UKR",2007,0.4166
"AUT","UKR",2013,0.41
"AUT","UKR",2018,0.0228
"AUT","USA",2003,0.3037
"AUT","USA",2007,0.9342
"AUT","USA",2009,0.1664
"AUT","USA",2012,0.0199
"AUT","USA",2013,0.0057
"AUT","USA",2008,0.815
"AUT","USA",2010,0.0171
"AUT","USA",2011,0.1237
"AUT","USA",2014,0.4372
"AUT","USA",2016,0.3309
"AUT","USA",2017,0.0
"AUT","USA",2015,0.0
"AUT","USA",2004,0.1236
"AUT","USA",2006,0.3798
"AUT","USA",2018,0.0746
"AUT","USA",2005,0.591
"AUT","UZB",2005,0.0
"AUT","UZB",2008,1.0
"AUT","UZB",2009,0.0
"AUT","UZB",2012,0.6722
"AUT","UZB",2018,0.1221
"AUT","VNM",2015,0.919
"AUT","VNM",2005,0.6294
"AUT","VNM",2012,0.3128
"AUT","VNM",2018,0.2444
"AUT","VNM",2004,0.1179
"AUT","VNM",2013,0.7284
"AUT","YEM",2005,1.0
"AUT","ZAF",2011,0.2059
"AUT","ZAF",2006,0.3174
"AUT","ZAF",2010,0.6307
"AUT","ZAF",2012,0.6632
"AUT","ZAF",2016,0.3952
"AUT","ZAF",2005,0.2956
"AUT","ZAF",2014,0.0
"AUT","ZAF",2018,0.0681
"AUT","ZWE",2012,0.9814
"BEL","AGO",2012,1.0
"BEL","AGO",2009,0.3183
"BEL","ALB",2012,0.4296
"BEL","AND",2017,0.0
"BEL","ARE",2013,0.7295
"BEL","ARE",2005,0.2996
"BEL","ARE",2008,0.2152
"BEL","ARE",2009,0.2024
"BEL","ARE",2014,0.2522
"BEL","ARE",2017,0.4364
"BEL","ARE",2018,0.5482
"BEL","ARE",2004,0.0356
"BEL","ARE",2011,0.6829
"BEL","ARE",2016,0.2188
"BEL","ARE",2006,0.0359
"BEL","ARE",2007,0.0608
"BEL","ARE",2010,0.4532
"BEL","ARE",2003,0.0661
"BEL","ARG",2004,0.2654
"BEL","ARG",2014,0.4402
"BEL","ARG",2011,0.2637
"BEL","ARG",2016,0.2332
"BEL","ARG",2018,0.1185
"BEL","ARG",2008,0.0046
"BEL","ARG",2015,0.0504
"BEL","ARG",2007,0.0073
"BEL","ARG",2003,0.2448
"BEL","AUS",2018,0.066
"BEL","AUS",2006,0.866
"BEL","AUS",2015,0.2166
"BEL","AUS",2010,0.3227
"BEL","AUS",2008,0.467
"BEL","AUS",2012,0.0012
"BEL","AUS",2017,0.8259
"BEL","AZE",2005,0.6157
"BEL","AZE",2010,0.0
"BEL","BHR",2006,0.9125
"BEL","BHR",2005,0.8578
"BEL","BHR",2004,0.4948
"BEL","BHR",2010,0.0699
"BEL","BIH",2015,0.4612
"BEL","BIH",2016,0.3173
"BEL","BIH",2014,0.022
"BEL","BLR",2008,0.188
"BEL","BLR",2017,0.1581
"BEL","BRA",2011,0.0199
"BEL","BRA",2012,0.4316
"BEL","BRA",2013,0.1219
"BEL","BRA",2015,0.1462
"BEL","BRA",2016,0.2682
"BEL","BRA",2008,0.0523
"BEL","BRA",2009,0.0881
"BEL","BRA",2017,0.17
"BEL","BRA",2018,0.3233
"BEL","BRA",2007,0.4961
"BEL","BRA",2003,0.063
"BEL","BRA",2006,0.0247
"BEL","BRA",2004,0.1936
"BEL","BRA",2014,0.8979
"BEL","BWA",2008,0.6854
"BEL","BWA",2004,1.0
"BEL","BWA",2007,1.0
"BEL","BWA",2011,0.1988
"BEL","CAN",2004,0.3118
"BEL","CAN",2006,0.5318
"BEL","CAN",2007,0.1268
"BEL","CAN",2005,0.0241
"BEL","CAN",2016,0.0464
"BEL","CAN",2017,0.0627
"BEL","CAN",2018,1.0
"BEL","CAN",2008,0.0057
"BEL","CAN",2003,0.108
"BEL","CAN",2009,0.1518
"BEL","CAN",2010,0.1073
"BEL","CAN",2011,0.402
"BEL","CAN",2014,0.5587
"BEL","CAN",2015,0.5363
"BEL","CAN",2012,0.211
"BEL","CHE",2017,0.2019
"BEL","CHE",2003,0.1398
"BEL","CHE",2009,0.0041
"BEL","CHE",2015,0.7406
"BEL","CHE",2016,0.3563
"BEL","CHE",2005,0.1942
"BEL","CHE",2006,0.873
"BEL","CHE",2010,0.0398
"BEL","CHE",2013,0.0
"BEL","CHE",2008,0.4078
"BEL","CHE",2011,0.5028
"BEL","CHE",2014,0.6448
"BEL","CHL",2013,0.1579
"BEL","CHL",2016,0.0223
"BEL","CHL",2017,0.0725
"BEL","CHL",2008,0.2406
"BEL","CHL",2015,0.0546
"BEL","CHL",2018,0.2016
"BEL","CHL",2012,0.5587
"BEL","CHN",2003,0.8169
"BEL","CHN",2005,0.597
"BEL","CHN",2008,0.1404
"BEL","CHN",2011,0.6511
"BEL","CHN",2013,0.4605
"BEL","CHN",2017,0.0419
"BEL","CHN",2007,0.7835
"BEL","CHN",2010,0.2302
"BEL","CHN",2009,0.1117
"BEL","CHN",2018,0.0541
"BEL","CHN",2004,0.1887
"BEL","CHN",2006,0.5758
"BEL","CHN",2012,0.0318
"BEL","CHN",2014,0.4974
"BEL","CHN",2016,0.0785
"BEL","CHN",2015,0.1096
"BEL","CIV",2008,0.4965
"BEL","CIV",2017,0.6318
"BEL","CIV",2018,0.1141
"BEL","CIV",2015,0.0726
"BEL","COL",2013,0.0289
"BEL","COL",2016,0.0017
"BEL","COL",2010,0.708
"BEL","COL",2007,0.7834
"BEL","COL",2014,0.2975
"BEL","CRI",2012,1.0
"BEL","CRI",2018,0.3564
"BEL","CRI",2013,0.0
"BEL","DZA",2008,0.0438
"BEL","DZA",2011,0.863
"BEL","DZA",2018,0.4772
"BEL","DZA",2005,0.0708
"BEL","DZA",2016,0.0
"BEL","EGY",2010,1.0
"BEL","EGY",2012,0.7274
"BEL","ETH",2017,0.3032
"BEL","GAB",2010,1.0
"BEL","GEO",2009,0.2491
"BEL","GHA",2013,0.553
"BEL","GHA",2016,0.3625
"BEL","GHA",2015,0.0
"BEL","GIN",2018,1.0
"BEL","HKG",2009,0.0942
"BEL","HKG",2014,0.2578
"BEL","HKG",2017,0.446
"BEL","HKG",2013,0.4273
"BEL","HKG",2004,0.7169
"BEL","HKG",2005,0.1451
"BEL","HKG",2007,1.0
"BEL","HKG",2008,1.0
"BEL","HKG",2011,0.2129
"BEL","HKG",2010,0.1608
"BEL","HKG",2016,0.4461
"BEL","HND",2018,0.0
"BEL","IDN",2011,0.4837
"BEL","IDN",2014,0.1518
"BEL","IDN",2006,0.1022
"BEL","IDN",2009,0.0811
"BEL","IDN",2017,1.0
"BEL","IND",2007,0.0168
"BEL","IND",2013,0.0429
"BEL","IND",2016,0.2589
"BEL","IND",2008,0.3307
"BEL","IND",2011,0.0381
"BEL","IND",2012,0.4626
"BEL","IND",2014,0.1017
"BEL","IND",2004,0.0467
"BEL","IND",2005,0.2779
"BEL","IND",2010,0.1045
"BEL","IND",2017,0.5033
"BEL","IND",2018,0.7784
"BEL","IND",2003,0.0462
"BEL","IND",2006,0.5498
"BEL","IND",2009,0.0779
"BEL","IND",2015,0.4696
"BEL","IRN",2017,0.1554
"BEL","IRN",2016,0.649
"BEL","IRN",2006,0.3253
"BEL","ISR",2003,0.6359
"BEL","ISR",2008,0.1961
"BEL","ISR",2006,0.9013
"BEL","JPN",2011,0.0
"BEL","JPN",2010,0.5292
"BEL","JPN",2012,0.2537
"BEL","JPN",2008,0.1251
"BEL","JPN",2013,0.1592
"BEL","JPN",2015,0.4278
"BEL","JPN",2018,0.2685
"BEL","JPN",2017,0.0976
"BEL","JPN",2007,0.3615
"BEL","JPN",2009,0.7
"BEL","JPN",2014,0.7233
"BEL","KAZ",2008,0.2204
"BEL","KEN",2013,0.5734
"BEL","KEN",2012,0.4466
"BEL","KEN",2015,0.7901
"BEL","KEN",2018,0.6784
"BEL","KHM",2009,0.1866
"BEL","KHM",2013,0.0
"BEL","KOR",2014,0.0422
"BEL","KOR",2003,1.0
"BEL","KOR",2005,0.069
"BEL","KOR",2009,0.0024
"BEL","KOR",2011,0.3831
"BEL","KOR",2013,0.7017
"BEL","KOR",2018,0.2731
"BEL","KOR",2008,0.0937
"BEL","KOR",2010,0.1188
"BEL","KOR",2006,0.1621
"BEL","KOR",2012,0.0663
"BEL","KOR",2016,0.3662
"BEL","LBN",2011,0.0
"BEL","LIE",2010,0.0
"BEL","MAC",2011,0.2576
"BEL","MAC",2014,0.3572
"BEL","MAR",2012,1.0
"BEL","MAR",2015,0.7353
"BEL","MAR",2018,0.4065
"BEL","MAR",2008,0.1539
"BEL","MCO",2007,1.0
"BEL","MEX",2017,0.007
"BEL","MEX",2011,0.0133
"BEL","MEX",2013,0.1207
"BEL","MEX",2015,0.204
"BEL","MEX",2016,0.0144
"BEL","MEX",2018,0.0
"BEL","MEX",2014,0.3999
"BEL","MEX",2012,0.2262
"BEL","MEX",2008,0.2481
"BEL","MEX",2009,0.1065
"BEL","MEX",2003,0.0255
"BEL","MEX",2004,0.0749
"BEL","MKD",2012,0.6002
"BEL","MKD",2014,0.3962
"BEL","MKD",2016,0.1546
"BEL","MKD",2003,0.2267
"BEL","MKD",2009,0.0821
"BEL","MKD",2010,0.2826
"BEL","MKD",2011,0.5515
"BEL","MMR",2016,0.5931
"BEL","MNG",2010,0.98
"BEL","MNG",2008,0.0
"BEL","MOZ",2018,0.3655
"BEL","MOZ",2008,0.2308
"BEL","MOZ",2013,0.3545
"BEL","MOZ",2014,0.6342
"BEL","MYS",2007,0.9436
"BEL","MYS",2016,0.807
"BEL","MYS",2015,0.3306
"BEL","MYS",2003,0.039
"BEL","MYS",2009,0.0013
"BEL","MYS",2012,0.8688
"BEL","MYS",2014,0.6927
"BEL","NAM",2007,0.7347
"BEL","NER",2018,1.0
"BEL","NGA",2017,0.2984
"BEL","NGA",2009,0.2622
"BEL","NGA",2010,0.3453
"BEL","NGA",2011,0.0432
"BEL","NGA",2018,0.0678
"BEL","NIC",2018,0.3746
"BEL","NOR",2005,0.1535
"BEL","NOR",2008,0.0836
"BEL","NOR",2009,0.0797
"BEL","NOR",2010,0.0376
"BEL","NOR",2018,0.0574
"BEL","NOR",2007,0.2495
"BEL","OMN",2009,0.1034
"BEL","PAN",2010,0.7343
"BEL","PAN",2009,0.2368
"BEL","PAN",2013,0.235
"BEL","PER",2008,0.2029
"BEL","PHL",2014,0.5173
"BEL","PHL",2018,0.8711
"BEL","PHL",2016,0.2207
"BEL","PHL",2013,0.268
"BEL","PHL",2015,0.6308
"BEL","QAT",2007,0.7321
"BEL","QAT",2008,0.285
"BEL","RUS",2005,0.0707
"BEL","RUS",2009,0.3737
"BEL","RUS",2007,0.2282
"BEL","RUS",2013,0.0051
"BEL","RUS",2006,0.3103
"BEL","RUS",2018,0.1561
"BEL","RUS",2003,0.0065
"BEL","RUS",2008,0.6071
"BEL","RUS",2016,0.2121
"BEL","RUS",2012,0.5408
"BEL","RUS",2004,0.0407
"BEL","RUS",2010,0.0564
"BEL","RUS",2017,0.0275
"BEL","RUS",2015,0.0813
"BEL","RUS",2014,0.0726
"BEL","SAU",2013,0.5982
"BEL","SAU",2011,0.3893
"BEL","SAU",2015,0.2826
"BEL","SAU",2009,0.0027
"BEL","SAU",2014,0.2437
"BEL","SAU",2010,0.0176
"BEL","SAU",2012,0.7133
"BEL","SGP",2003,0.1362
"BEL","SGP",2011,0.7329
"BEL","SGP",2013,0.1358
"BEL","SGP",2014,0.2007
"BEL","SGP",2015,0.2636
"BEL","SGP",2008,0.3592
"BEL","SGP",2005,0.6009
"BEL","SGP",2010,0.7326
"BEL","SGP",2016,0.702
"BEL","SGP",2018,1.0
"BEL","SGP",2012,1.0
"BEL","SLV",2013,0.4714
"BEL","SRB",2012,0.2713
"BEL","SRB",2013,0.4303
"BEL","SRB",2014,0.7551
"BEL","SRB",2015,0.6999
"BEL","SRB",2009,0.3799
"BEL","SRB",2011,0.1349
"BEL","SRB",2008,0.2408
"BEL","SRB",2018,1.0
"BEL","THA",2014,0.7049
"BEL","THA",2018,0.1398
"BEL","THA",2008,0.3968
"BEL","THA",2009,0.2314
"BEL","THA",2005,0.1877
"BEL","THA",2007,0.2262
"BEL","THA",2010,0.0814
"BEL","THA",2013,0.126
"BEL","THA",2011,0.9559
"BEL","THA",2004,0.0959
"BEL","THA",2006,0.0558
"BEL","THA",2012,0.0832
"BEL","TLS",2012,1.0
"BEL","TUN",2018,0.3605
"BEL","TUN",2017,0.4046
"BEL","TUN",2005,0.3482
"BEL","TUR",2016,0.2789
"BEL","TUR",2011,0.9698
"BEL","TUR",2018,0.5459
"BEL","TUR",2017,0.1344
"BEL","TUR",2010,0.0399
"BEL","TUR",2013,0.6836
"BEL","TUR",2004,0.0903
"BEL","TUR",2008,0.2293
"BEL","TUR",2009,0.0547
"BEL","TUR",2003,0.1383
"BEL","TUR",2015,0.7181
"BEL","TUR",2014,0.0058
"BEL","TUR",2007,0.3141
"BEL","TWN",2006,0.2385
"BEL","TWN",2017,0.5731
"BEL","TWN",2010,0.1746
"BEL","TWN",2008,0.44
"BEL","TWN",2011,0.5886
"BEL","TWN",2014,0.6983
"BEL","TZA",2004,0.4931
"BEL","TZA",2018,0.9657
"BEL","UKR",2005,0.0198
"BEL","UKR",2017,0.4841
"BEL","UKR",2007,0.073
"BEL","UKR",2008,0.5057
"BEL","UKR",2009,0.3599
"BEL","UKR",2012,0.4744
"BEL","URY",2007,0.5364
"BEL","USA",2011,0.0748
"BEL","USA",2012,0.2916
"BEL","USA",2014,0.2083
"BEL","USA",2004,0.4504
"BEL","USA",2007,0.0583
"BEL","USA",2008,0.9504
"BEL","USA",2010,0.9327
"BEL","USA",2015,0.4843
"BEL","USA",2016,0.9072
"BEL","USA",2017,0.7146
"BEL","USA",2018,0.586
"BEL","USA",2003,0.1245
"BEL","USA",2006,0.9471
"BEL","USA",2009,0.3675
"BEL","USA",2005,0.0024
"BEL","USA",2013,0.0827
"BEL","VEN",2012,0.5252
"BEL","VNM",2009,0.1403
"BEL","VNM",2013,0.3426
"BEL","VNM",2016,0.2178
"BEL","VNM",2018,0.0281
"BEL","VNM",2014,0.0282
"BEL","VNM",2015,0.0155
"BEL","VNM",2008,0.768
"BEL","VNM",2011,0.3617
"BEL","ZAF",2004,0.0
"BEL","ZAF",2017,0.009
"BEL","ZAF",2014,0.8672
"BEL","ZAF",2013,0.386
"BEL","ZAF",2003,0.035
"BEL","ZAF",2008,0.0047
"BEL","ZAF",2010,0.0019
"BEL","ZAF",2009,0.0155
"BEL","ZMB",2017,0.309
"BEL","ZMB",2009,0.1597
"BGR","ALB",2015,0.0
"BGR","ALB",2017,1.0
"BGR","ARE",2012,0.3514
"BGR","AUS",2011,0.5878
"BGR","BHR",2008,0.2495
"BGR","BIH",2014,1.0
"BGR","BIH",2013,0.5493
"BGR","BLR",2017,1.0
"BGR","BLR",2008,0.4545
"BGR","CAN",2010,0.7263
"BGR","CHE",2009,0.6385
"BGR","CHN",2013,0.3905
"BGR","COD",2014,0.2482
"BGR","COL",2016,0.8936
"BGR","CRI",2017,0.0995
"BGR","IRN",2017,0.4974
"BGR","MKD",2010,0.2845
"BGR","MKD",2018,0.0
"BGR","MKD",2008,0.9096
"BGR","MKD",2013,0.2913
"BGR","MKD",2014,0.3278
"BGR","MKD",2015,0.8631
"BGR","MKD",2007,0.5854
"BGR","MNE",2013,0.3882
"BGR","NOR",2010,0.3715
"BGR","RUS",2008,0.2516
"BGR","RUS",2018,0.3157
"BGR","SGP",2015,0.0119
"BGR","SRB",2008,0.7074
"BGR","SRB",2014,0.0263
"BGR","SRB",2018,0.6549
"BGR","SRB",2007,0.2476
"BGR","SRB",2013,0.1536
"BGR","SRB",2015,0.0798
"BGR","SRB",2012,0.2825
"BGR","SRB",2016,0.7143
"BGR","SRB",2017,0.4035
"BGR","TUR",2018,1.0
"BGR","TUR",2016,0.4059
"BGR","TUR",2017,0.0976
"BGR","UKR",2012,0.0848
"BGR","UKR",2010,0.0279
"BGR","USA",2017,0.0417
