"iso2_o","iso2_d","year","p"
"AUT","RUS",2010,0.9843
"AUT","RUS",2006,0.5328
"AUT","RUS",2014,0.1538
"AUT","RUS",2018,0.5035
"AUT","SAU",2010,0.0173
"AUT","SAU",2014,0.2525
"AUT","SAU",2008,0.6647
"AUT","SAU",2016,0.1383
"AUT","SGP",2010,0.4079
"AUT","SGP",2016,0.711
"AUT","SGP",2004,0.3776
"AUT","SGP",2008,0.0717
"AUT","SGP",2012,0.221
"AUT","SGP",2018,0.0027
"AUT","SGP",2014,0.6998
"AUT","SRB",2008,0.9171
"AUT","SRB",2010,0.7931
"AUT","SRB",2014,0.3466
"AUT","SRB",2018,0.6887
"AUT","SRB",2012,0.9591
"AUT","SRB",2004,0.6756
"AUT","SRB",2006,0.4273
"AUT","SRB",2016,0.3283
"AUT","SYR",2008,0.0
"AUT","THA",2014,0.0843
"AUT","THA",2016,0.6252
"AUT","THA",2010,0.4651
"AUT","THA",2018,0.5582
"AUT","THA",2008,0.0139
"AUT","TUN",2008,0.4714
"AUT","TUN",2006,0.4372
"AUT","TUN",2014,0.0963
"AUT","TUN",2012,0.0
"AUT","TUR",2010,0.0685
"AUT","TUR",2018,0.0224
"AUT","TUR",2012,0.0062
"AUT","TUR",2016,0.4168
"AUT","TUR",2008,0.4104
"AUT","TUR",2014,0.0722
"AUT","TUR",2004,0.006
"AUT","TWN",2014,0.6086
"AUT","TWN",2008,0.7916
"AUT","TWN",2004,0.0311
"AUT","TWN",2018,0.0904
"AUT","TWN",2012,0.3415
"AUT","TZA",2018,0.2333
"AUT","UGA",2008,1.0
"AUT","UKR",2004,0.781
"AUT","UKR",2012,0.4265
"AUT","UKR",2016,0.4843
"AUT","UKR",2008,0.4348
"AUT","UKR",2010,0.7356
"AUT","UKR",2006,0.8111
"AUT","UKR",2018,0.0601
"AUT","UKR",2014,0.3317
"AUT","USA",2004,0.1634
"AUT","USA",2008,0.9385
"AUT","USA",2010,0.11
"AUT","USA",2012,0.0485
"AUT","USA",2014,0.0609
"AUT","USA",2016,0.0021
"AUT","USA",2018,0.0
"AUT","USA",2006,0.5401
"AUT","UZB",2006,0.2255
"AUT","UZB",2008,0.0
"AUT","UZB",2010,0.5315
"AUT","UZB",2012,0.6694
"AUT","UZB",2018,0.0387
"AUT","VNM",2016,0.8768
"AUT","VNM",2006,0.2231
"AUT","VNM",2012,0.1424
"AUT","VNM",2018,0.0436
"AUT","VNM",2004,0.0384
"AUT","VNM",2014,0.3992
"AUT","YEM",2006,1.0
"AUT","ZAF",2012,0.5957
"AUT","ZAF",2006,0.3974
"AUT","ZAF",2010,0.5288
"AUT","ZAF",2016,0.6016
"AUT","ZAF",2014,0.1861
"AUT","ZAF",2018,0.1252
"AUT","ZWE",2012,0.3281
"BEL","AGO",2012,0.5267
"BEL","AGO",2010,0.1654
"BEL","ALB",2012,1.0
"BEL","AND",2018,0.0
"BEL","ARE",2014,0.9618
"BEL","ARE",2006,0.0463
"BEL","ARE",2008,0.1023
"BEL","ARE",2010,0.2686
"BEL","ARE",2018,0.7397
"BEL","ARE",2004,0.0401
"BEL","ARE",2012,0.6802
"BEL","ARE",2016,0.141
"BEL","ARG",2004,0.2322
"BEL","ARG",2014,0.3448
"BEL","ARG",2012,0.1322
"BEL","ARG",2016,0.0465
"BEL","ARG",2018,0.1842
"BEL","ARG",2008,0.0093
"BEL","AUS",2018,0.5702
"BEL","AUS",2006,0.8953
"BEL","AUS",2016,0.2168
"BEL","AUS",2010,0.3053
"BEL","AUS",2008,0.5131
"BEL","AUS",2012,0.0002
"BEL","AZE",2006,0.3574
"BEL","AZE",2010,0.0
"BEL","BHR",2006,0.7588
"BEL","BHR",2004,0.2221
"BEL","BHR",2010,0.2679
"BEL","BIH",2016,0.1548
"BEL","BIH",2014,0.1114
"BEL","BLR",2008,0.0599
"BEL","BLR",2018,0.0489
"BEL","BRA",2012,0.1122
"BEL","BRA",2014,0.137
"BEL","BRA",2016,0.0419
"BEL","BRA",2008,0.2153
"BEL","BRA",2010,0.0731
"BEL","BRA",2018,0.1807
"BEL","BRA",2004,0.3278
"BEL","BRA",2006,0.0246
"BEL","BWA",2008,0.8541
"BEL","BWA",2004,1.0
"BEL","BWA",2012,1.0
"BEL","CAN",2004,0.0255
"BEL","CAN",2006,0.1252
"BEL","CAN",2008,0.0116
"BEL","CAN",2016,0.0807
"BEL","CAN",2018,0.9137
"BEL","CAN",2010,0.2201
"BEL","CAN",2012,0.1444
"BEL","CAN",2014,0.6664
"BEL","CHE",2018,0.0795
"BEL","CHE",2004,0.0588
"BEL","CHE",2010,0.0145
"BEL","CHE",2016,0.8664
"BEL","CHE",2006,0.4354
"BEL","CHE",2014,0.5077
"BEL","CHE",2008,0.2219
"BEL","CHE",2012,0.5294
"BEL","CHL",2014,0.2247
"BEL","CHL",2016,0.0058
"BEL","CHL",2018,0.0776
"BEL","CHL",2008,0.189
"BEL","CHL",2012,0.834
"BEL","CHN",2004,0.5876
"BEL","CHN",2006,0.7607
"BEL","CHN",2008,0.7493
"BEL","CHN",2012,0.3734
"BEL","CHN",2014,0.4202
"BEL","CHN",2018,0.0905
"BEL","CHN",2010,0.1187
"BEL","CHN",2016,0.2743
"BEL","CIV",2008,0.4861
"BEL","CIV",2018,0.1594
"BEL","CIV",2016,0.0065
"BEL","COL",2014,0.0838
"BEL","COL",2016,0.0105
"BEL","COL",2010,0.5862
"BEL","COL",2008,0.8214
"BEL","CRI",2012,0.5329
"BEL","CRI",2018,0.4446
"BEL","CRI",2014,0.3068
"BEL","DZA",2008,0.0634
"BEL","DZA",2012,0.8362
"BEL","DZA",2018,0.2551
"BEL","DZA",2006,0.0127
"BEL","DZA",2016,0.0
"BEL","EGY",2010,0.5104
"BEL","EGY",2012,0.8556
"BEL","ETH",2018,0.1514
"BEL","GAB",2010,0.4906
"BEL","GEO",2010,0.5327
"BEL","GHA",2014,0.8889
"BEL","GHA",2016,0.3853
"BEL","GIN",2018,0.9807
"BEL","HKG",2010,0.0374
"BEL","HKG",2014,0.3817
"BEL","HKG",2018,0.2471
"BEL","HKG",2004,0.1968
"BEL","HKG",2006,0.2184
"BEL","HKG",2008,0.6271
"BEL","HKG",2012,0.2522
"BEL","HKG",2016,0.6372
"BEL","HND",2018,0.0
"BEL","IDN",2012,0.4339
"BEL","IDN",2014,0.0377
"BEL","IDN",2006,0.3438
"BEL","IDN",2010,0.2564
"BEL","IDN",2018,0.6219
"BEL","IND",2008,0.377
"BEL","IND",2014,0.1629
"BEL","IND",2016,0.5899
"BEL","IND",2012,0.0618
"BEL","IND",2004,0.0166
"BEL","IND",2006,0.4501
"BEL","IND",2010,0.0208
"BEL","IND",2018,0.6261
"BEL","IRN",2018,0.0882
"BEL","IRN",2016,0.6115
"BEL","IRN",2006,0.5892
"BEL","ISR",2004,0.2398
"BEL","ISR",2008,0.2237
"BEL","ISR",2006,0.529
"BEL","JPN",2012,0.1884
"BEL","JPN",2010,0.3907
"BEL","JPN",2008,0.1216
"BEL","JPN",2014,0.7153
"BEL","JPN",2016,0.289
"BEL","JPN",2018,0.1379
"BEL","KAZ",2008,0.1139
"BEL","KEN",2014,0.3633
"BEL","KEN",2012,0.621
"BEL","KEN",2016,0.8211
"BEL","KEN",2018,0.6664
"BEL","KHM",2010,0.2773
"BEL","KHM",2014,0.1369
"BEL","KOR",2014,0.2173
"BEL","KOR",2004,0.5205
"BEL","KOR",2006,0.3915
"BEL","KOR",2010,0.0105
"BEL","KOR",2012,0.2071
"BEL","KOR",2018,0.76
"BEL","KOR",2008,0.1879
"BEL","KOR",2016,0.3061
"BEL","LBN",2012,0.2437
"BEL","LIE",2010,0.0
"BEL","MAC",2012,0.2403
"BEL","MAC",2014,0.811
"BEL","MAR",2012,1.0
"BEL","MAR",2016,0.641
"BEL","MAR",2018,0.1737
"BEL","MAR",2008,0.1708
"BEL","MCO",2008,0.4955
"BEL","MEX",2018,0.0002
"BEL","MEX",2012,0.2044
"BEL","MEX",2014,0.4079
"BEL","MEX",2016,0.0964
"BEL","MEX",2008,0.1702
"BEL","MEX",2010,0.1564
"BEL","MEX",2004,0.0245
"BEL","MKD",2012,0.748
"BEL","MKD",2014,0.6377
"BEL","MKD",2016,0.232
"BEL","MKD",2004,1.0
"BEL","MKD",2010,0.0271
"BEL","MMR",2016,0.6836
"BEL","MNG",2010,0.3274
"BEL","MNG",2008,0.0
"BEL","MOZ",2018,0.6365
"BEL","MOZ",2008,0.3502
"BEL","MOZ",2014,0.4285
"BEL","MYS",2008,0.9819
"BEL","MYS",2016,0.1929
"BEL","MYS",2004,0.0053
"BEL","MYS",2010,0.0
"BEL","MYS",2012,1.0
"BEL","MYS",2014,0.6993
"BEL","NAM",2008,0.2224
"BEL","NER",2018,1.0
"BEL","NGA",2018,0.1519
"BEL","NGA",2010,0.1531
"BEL","NGA",2012,0.0179
"BEL","NIC",2018,0.7639
"BEL","NOR",2006,0.0128
"BEL","NOR",2008,0.0472
"BEL","NOR",2010,0.0183
"BEL","NOR",2018,0.0161
"BEL","OMN",2010,0.2726
"BEL","PAN",2010,0.7305
"BEL","PAN",2014,0.1038
"BEL","PER",2008,0.4281
"BEL","PHL",2014,0.3714
"BEL","PHL",2018,0.8515
"BEL","PHL",2016,0.2422
"BEL","QAT",2008,0.1372
"BEL","RUS",2006,0.4894
"BEL","RUS",2010,0.2074
"BEL","RUS",2008,0.5942
"BEL","RUS",2014,0.0193
"BEL","RUS",2018,0.3816
"BEL","RUS",2004,0.0292
"BEL","RUS",2016,0.1448
"BEL","RUS",2012,0.312
"BEL","SAU",2014,0.4478
"BEL","SAU",2012,0.2511
"BEL","SAU",2016,0.1247
"BEL","SAU",2010,0.0015
"BEL","SGP",2004,0.1099
"BEL","SGP",2012,0.9008
"BEL","SGP",2014,0.0908
"BEL","SGP",2016,0.2679
"BEL","SGP",2008,0.2665
"BEL","SGP",2006,0.6337
"BEL","SGP",2010,0.7348
"BEL","SGP",2018,1.0
"BEL","SLV",2014,0.8612
"BEL","SRB",2012,0.3669
"BEL","SRB",2014,0.4509
"BEL","SRB",2016,0.6361
"BEL","SRB",2010,0.7127
"BEL","SRB",2008,0.2104
"BEL","SRB",2018,0.8315
"BEL","THA",2014,0.5634
"BEL","THA",2018,0.2095
"BEL","THA",2008,0.1825
"BEL","THA",2010,0.0583
"BEL","THA",2006,0.4568
"BEL","THA",2012,0.5869
"BEL","THA",2004,0.051
"BEL","TLS",2012,1.0
"BEL","TUN",2018,0.6534
"BEL","TUN",2006,0.6495
"BEL","TUR",2016,0.3686
"BEL","TUR",2012,0.9486
"BEL","TUR",2018,0.6089
"BEL","TUR",2010,0.2505
"BEL","TUR",2014,0.0526
"BEL","TUR",2004,0.1344
"BEL","TUR",2008,0.2908
"BEL","TWN",2006,0.5132
"BEL","TWN",2018,0.2727
"BEL","TWN",2010,0.0112
"BEL","TWN",2008,0.1871
"BEL","TWN",2012,0.8101
"BEL","TWN",2014,0.2672
"BEL","TZA",2004,0.0
"BEL","TZA",2018,0.4477
"BEL","UKR",2006,0.0606
"BEL","UKR",2018,0.0653
"BEL","UKR",2008,0.3061
"BEL","UKR",2010,0.259
"BEL","UKR",2012,0.1716
"BEL","URY",2008,0.3948
"BEL","USA",2012,0.4325
"BEL","USA",2014,0.214
"BEL","USA",2004,0.882
"BEL","USA",2008,0.4988
"BEL","USA",2010,0.8819
"BEL","USA",2016,0.9625
"BEL","USA",2018,0.942
"BEL","USA",2006,0.2261
"BEL","VEN",2012,0.7163
"BEL","VNM",2010,0.0654
"BEL","VNM",2014,0.081
"BEL","VNM",2016,0.0362
"BEL","VNM",2018,0.0103
"BEL","VNM",2008,0.6461
"BEL","VNM",2012,0.4124
"BEL","ZAF",2004,0.0178
"BEL","ZAF",2018,0.0036
"BEL","ZAF",2014,0.4778
"BEL","ZAF",2008,0.0301
"BEL","ZAF",2010,0.1043
"BEL","ZMB",2018,0.1963
"BEL","ZMB",2010,0.1749
"BGR","ALB",2016,0.6785
"BGR","ALB",2018,0.0
"BGR","ARE",2012,0.6231
"BGR","AUS",2012,0.596
"BGR","BHR",2008,0.4941
"BGR","BIH",2014,0.527
"BGR","BLR",2018,1.0
"BGR","BLR",2008,0.3998
"BGR","CAN",2010,0.7524
"BGR","CHE",2010,0.7362
"BGR","CHN",2014,0.4904
"BGR","COD",2014,0.3992
"BGR","COL",2016,0.2583
"BGR","CRI",2018,0.19
"BGR","IRN",2018,0.6302
"BGR","MKD",2010,0.7639
"BGR","MKD",2018,0.6712
"BGR","MKD",2008,0.9722
"BGR","MKD",2014,0.0179
"BGR","MKD",2016,0.749
"BGR","MNE",2014,0.4925
"BGR","NOR",2010,0.5637
"BGR","RUS",2008,0.1932
"BGR","RUS",2018,0.168
"BGR","SGP",2016,0.0121
"BGR","SRB",2008,0.6393
"BGR","SRB",2014,0.072
"BGR","SRB",2018,0.9497
"BGR","SRB",2016,0.3364
"BGR","SRB",2012,0.3223
"BGR","TUR",2018,0.5106
"BGR","TUR",2016,0.4345
"BGR","UKR",2012,0.1374
"BGR","UKR",2010,0.0139
"BGR","USA",2018,0.0732
"BGR","USA",2010,0.1391
"BGR","USA",2014,0.8707
"BGR","USA",2016,0.7357
"BGR","VNM",2014,0.0088
"BGR","VNM",2012,0.024
"BGR","VNM",2016,0.5766
"BGR","VNM",2018,0.0975
"CYP","AGO",2010,0.7749
"CYP","ALB",2004,0.261
"CYP","ARE",2012,0.0035
"CYP","ARE",2016,0.7353
"CYP","ARE",2018,0.0395
"CYP","ARE",2010,0.4762
"CYP","ARE",2014,0.1789
"CYP","ARE",2008,0.759
"CYP","ARG",2014,0.9023
"CYP","ARM",2012,0.7676
"CYP","ARM",2014,0.5863
"CYP","AUS",2012,0.4584
"CYP","AUS",2008,0.2377
"CYP","AUS",2010,0.0147
"CYP","AZE",2016,0.238
"CYP","AZE",2012,0.7916
"CYP","BGD",2014,0.3468
"CYP","BIH",2012,0.179
"CYP","BLR",2014,0.7315
"CYP","BLR",2012,0.1561
"CYP","BLR",2018,0.3691
"CYP","BLR",2010,0.1653
"CYP","BRA",2018,0.1722
"CYP","BRA",2014,0.5933
"CYP","CAN",2018,0.2101
"CYP","CAN",2010,0.1143
"CYP","CAN",2016,0.2876
"CYP","CHE",2014,0.4378
"CYP","CHE",2012,0.5646
"CYP","CHL",2014,0.0129
"CYP","CHN",2016,0.0012
"CYP","CHN",2014,0.0919
"CYP","CHN",2008,0.002
"CYP","CHN",2012,0.0501
"CYP","EGY",2016,0.1258
"CYP","ETH",2018,0.1351
"CYP","GAB",2014,0.1252
"CYP","GEO",2006,0.3538
"CYP","GTM",2014,0.4175
"CYP","HKG",2014,0.4507
"CYP","HKG",2016,0.6337
"CYP","HKG",2018,0.8592
"CYP","IDN",2012,0.0429
"CYP","IND",2016,0.0624
"CYP","IRN",2018,0.0711
"CYP","IRQ",2014,0.0
"CYP","ISR",2010,0.1784
"CYP","ISR",2014,0.2239
"CYP","JPN",2014,0.2127
"CYP","JPN",2012,0.7509
"CYP","JPN",2016,0.0152
"CYP","KAZ",2008,0.0779
"CYP","KAZ",2014,0.0657
"CYP","KEN",2014,1.0
"CYP","KHM",2010,0.507
"CYP","KOR",2016,0.0258
"CYP","KWT",2014,0.1316
"CYP","LBY",2012,0.1978
"CYP","MAR",2014,0.5937
"CYP","MKD",2016,0.1739
"CYP","MKD",2012,0.2411
"CYP","NGA",2014,0.4572
"CYP","OMN",2018,0.0751
"CYP","PHL",2014,0.2401
"CYP","QAT",2014,0.1062
"CYP","RUS",2018,0.1908
"CYP","RUS",2014,0.1205
"CYP","RUS",2016,0.0478
"CYP","RUS",2004,0.005
"CYP","RUS",2006,0.061
"CYP","RUS",2010,0.0056
"CYP","RUS",2008,0.0008
"CYP","RUS",2012,0.0002
"CYP","SAU",2010,0.5869
"CYP","SAU",2018,0.0268
"CYP","SGP",2008,0.311
"CYP","SGP",2010,0.3824
"CYP","SGP",2014,0.2089
"CYP","SGP",2018,0.1389
"CYP","SRB",2014,0.3281
"CYP","SRB",2004,0.2591
"CYP","SRB",2008,0.0986
"CYP","SYR",2010,0.4906
"CYP","THA",2014,0.0584
"CYP","THA",2018,0.3695
"CYP","TUN",2012,1.0
"CYP","TUR",2012,0.4051
"CYP","UKR",2010,0.6357
"CYP","UKR",2012,0.1522
"CYP","UKR",2018,0.6856
"CYP","UKR",2004,0.1418
"CYP","UKR",2016,0.3786
"CYP","UKR",2006,0.8083
"CYP","UKR",2008,0.6787
"CYP","UKR",2014,0.472
"CYP","URY",2014,0.4768
"CYP","USA",2012,0.0
"CYP","USA",2010,0.324
"CYP","USA",2014,0.7323
"CYP","USA",2016,0.0
"CYP","USA",2006,1.0
"CYP","USA",2018,1.0
"CYP","USA",2004,0.0
"CYP","UZB",2012,0.0
"CYP","VCT",2014,1.0
"CYP","VEN",2008,0.1569
"CYP","VNM",2014,0.3395
"CYP","VNM",2016,0.0882
"CYP","ZAF",2006,0.574
"CYP","ZAF",2012,0.59
"CYP","ZAF",2010,0.1099
"CYP","ZWE",2018,0.688
"CZE","ALB",2008,0.0
"CZE","ALB",2010,0.0
"CZE","ARE",2008,0.9557
"CZE","ARE",2014,0.2793
"CZE","ARE",2010,0.2432
"CZE","ARE",2012,0.776
"CZE","ARG",2006,0.5543
"CZE","ARM",2008,0.67
"CZE","ARM",2018,0.9885
"CZE","AUS",2016,0.2654
"CZE","AUS",2012,0.5961
"CZE","AZE",2010,0.0797
"CZE","AZE",2006,0.1155
"CZE","AZE",2016,1.0
"CZE","AZE",2012,0.2018
"CZE","BIH",2008,0.2653
"CZE","BLR",2018,0.593
"CZE","BLR",2004,0.4857
"CZE","BLR",2008,0.6734
"CZE","BLR",2012,0.843
"CZE","BLR",2014,0.0353
"CZE","BLR",2010,0.0314
"CZE","BRA",2012,0.5781
"CZE","BRA",2014,0.0904
"CZE","BRA",2018,0.1205
"CZE","BRA",2010,0.7607
"CZE","CAN",2008,0.8874
"CZE","CAN",2016,0.1068
"CZE","CAN",2014,0.6709
"CZE","CHE",2018,0.3489
"CZE","CHE",2016,1.0
"CZE","CHL",2014,0.4517
"CZE","CHL",2018,0.4352
"CZE","CHN",2004,0.6837
"CZE","CHN",2012,0.5946
"CZE","CHN",2016,0.3281
"CZE","CHN",2006,0.1365
"CZE","CHN",2018,0.786
"CZE","CHN",2014,0.121
"CZE","COL",2012,0.8452
"CZE","COL",2018,0.4417
"CZE","COL",2014,0.8709
"CZE","CUB",2012,0.0
"CZE","DZA",2010,0.5691
"CZE","EGY",2010,0.5115
"CZE","EGY",2012,1.0
"CZE","GEO",2008,0.3146
"CZE","GEO",2010,0.4792
"CZE","GEO",2012,0.3455
"CZE","HKG",2014,0.4689
"CZE","IDN",2012,0.8801
"CZE","IND",2016,0.0449
"CZE","IND",2010,0.9799
"CZE","IND",2012,0.3913
"CZE","IND",2018,0.0918
"CZE","IND",2008,0.0004
"CZE","IND",2014,0.018
"CZE","IRN",2008,0.5638
"CZE","IRQ",2016,0.7023
"CZE","IRQ",2004,0.7732
"CZE","ISR",2008,0.7949
"CZE","JPN",2004,0.4643
"CZE","JPN",2014,0.5024
"CZE","JPN",2006,0.2976
"CZE","JPN",2018,0.0281
"CZE","JPN",2008,0.557
"CZE","KAZ",2018,0.5295
"CZE","KAZ",2008,0.4543
"CZE","KAZ",2014,0.5713
"CZE","KAZ",2010,0.2271
"CZE","KAZ",2012,0.1532
"CZE","KEN",2012,0.8064
"CZE","KGZ",2016,0.9442
"CZE","KOR",2012,0.8554
"CZE","MAR",2010,0.8037
"CZE","MDA",2004,0.5143
"CZE","MDA",2008,0.0
"CZE","MKD",2006,0.0
"CZE","MKD",2016,0.2302
"CZE","MNE",2016,0.986
"CZE","MNG",2008,0.492
"CZE","MYS",2018,0.7885
"CZE","MYS",2008,0.0539
"CZE","MYS",2006,0.0
"CZE","MYS",2012,1.0
"CZE","NGA",2010,0.4618
"CZE","OMN",2018,0.6023
"CZE","PAK",2004,0.5845
"CZE","PAK",2012,0.1589
"CZE","PER",2014,0.5825
"CZE","PER",2016,0.13
"CZE","PHL",2018,0.3759
"CZE","RUS",2010,0.0191
"CZE","RUS",2016,0.0883
"CZE","RUS",2004,0.0212
"CZE","RUS",2006,0.1106
"CZE","RUS",2018,0.534
"CZE","RUS",2008,0.4242
"CZE","RUS",2012,0.0322
"CZE","RUS",2014,0.0253
"CZE","SAU",2012,0.8446
"CZE","SGP",2004,0.5775
"CZE","SGP",2014,0.9486
"CZE","SGP",2012,0.4731
"CZE","SRB",2006,0.1429
"CZE","SRB",2010,0.2664
"CZE","SRB",2008,0.2496
"CZE","SRB",2012,0.3486
"CZE","SRB",2014,0.0463
"CZE","SRB",2016,0.7714
"CZE","SRB",2018,0.0821
"CZE","SRB",2004,0.0546
"CZE","THA",2014,0.2444
"CZE","TUN",2010,0.6875
"CZE","TUR",2004,0.6382
"CZE","TUR",2010,0.1001
"CZE","TUR",2012,0.7954
"CZE","TUR",2016,0.0279
"CZE","TUR",2014,0.4971
"CZE","TUR",2018,0.007
"CZE","TWN",2016,0.1138
"CZE","UKR",2012,0.7636
"CZE","UKR",2006,0.0376
"CZE","UKR",2008,0.2741
"CZE","UKR",2016,0.8758
